id,cutoff_full,cutoff_domain
HMMsoil70146,320.0,319.8
HMMsoil70148,55.4,55.3
HMMsoil70149,276.6,276.4
HMMsoil70151,372.5,372.3
HMMsoil70152,602.9,602.8
HMMsoil70154,638.5,638.3
HMMsoil70156,61.4,61.3
HMMsoil70158,96.8,96.7
HMMsoil70163,78.2,78.0
HMMsoil70165,56.1,56.1
HMMsoil70166,50.0,49.9
HMMsoil70203,94.5,93.9
HMMsoil70204,114.2,114.1
HMMsoil70210,113.8,113.7
HMMsoil70212,39.3,39.2
HMMsoil70216,62.5,62.4
HMMsoil70219,65.8,65.7
HMMsoil70220,231.6,231.5
HMMsoil70221,495.5,495.4
HMMsoil70222,57.9,57.8
HMMsoil70225,85.1,85.0
HMMsoil70226,275.4,275.2
HMMsoil70227,372.1,372.0
HMMsoil70229,62.5,62.4
HMMsoil70230,16.3,16.3
HMMsoil70233,176.0,175.9
HMMsoil70234,698.3,698.2
HMMsoil70236,116.1,116.0
HMMsoil70237,485.4,484.8
HMMsoil70238,127.1,126.9
HMMsoil70239,301.5,301.4
HMMsoil70244,207.1,206.9
HMMsoil70246,66.1,65.9
HMMsoil70248,23.7,23.7
HMMsoil70249,114.3,114.1
HMMsoil70250,76.3,76.2
HMMsoil70252,625.5,625.4
HMMsoil70330,63.5,63.4
HMMsoil70336,360.7,360.5
HMMsoil70339,268.0,267.8
HMMsoil70340,80.4,80.3
HMMsoil70342,246.4,246.2
HMMsoil70345,393.8,393.6
HMMsoil70346,230.3,230.1
HMMsoil70347,51.8,51.7
HMMsoil70349,220.4,220.2
HMMsoil70352,283.3,251.1
HMMsoil70353,237.3,237.1
HMMsoil70354,214.2,214.0
HMMsoil70356,316.6,315.1
HMMsoil70358,148.7,148.6
HMMsoil70360,143.0,142.9
HMMsoil70362,492.2,492.1
HMMsoil70364,157.0,156.9
HMMsoil70368,100.4,100.2
HMMsoil70370,144.7,144.5
HMMsoil70373,491.9,491.7
HMMsoil70374,583.1,583.0
HMMsoil70376,223.1,222.9
HMMsoil70378,44.6,44.5
HMMsoil70384,223.3,223.1
HMMsoil70385,275.2,275.1
HMMsoil70386,404.2,404.0
HMMsoil70387,292.8,292.4
HMMsoil70389,227.6,227.5
HMMsoil70391,120.1,120.0
HMMsoil70393,106.6,106.3
HMMsoil70394,176.4,176.3
HMMsoil70395,341.9,341.8
HMMsoil70396,112.8,112.7
HMMsoil70398,87.8,87.7
HMMsoil70402,78.5,78.4
HMMsoil70405,233.9,230.3
HMMsoil70406,94.8,69.7
HMMsoil70407,316.7,316.6
HMMsoil70414,207.2,207.1
HMMsoil70416,386.8,386.6
HMMsoil70417,108.4,108.3
HMMsoil70421,241.8,241.6
HMMsoil70423,694.5,694.3
HMMsoil70424,120.5,120.3
HMMsoil70426,350.8,350.7
HMMsoil70427,47.3,47.3
HMMsoil70428,72.4,72.3
HMMsoil70430,155.5,155.3
HMMsoil70431,246.0,245.9
HMMsoil70433,160.4,160.3
HMMsoil70434,125.6,125.5
HMMsoil70435,115.9,115.7
HMMsoil70438,328.3,328.1
HMMsoil70439,97.1,97.0
HMMsoil70442,106.1,106.0
HMMsoil70316,611.8,611.1
HMMsoil70317,456.3,456.2
HMMsoil70817,93.2,93.1
HMMsoil70450,121.5,121.4
HMMsoil70451,363.1,363.0
HMMsoil70452,195.7,195.6
HMMsoil70454,127.5,127.3
HMMsoil70455,316.8,316.6
HMMsoil70457,358.8,358.7
HMMsoil70458,10.7,10.7
HMMsoil70462,218.5,218.4
HMMsoil70464,274.0,273.9
HMMsoil70468,119.2,119.1
HMMsoil70469,261.7,261.6
HMMsoil70475,166.1,166.0
HMMsoil70477,71.6,71.5
HMMsoil70478,107.5,107.4
HMMsoil70486,244.7,244.5
HMMsoil70492,162.6,162.4
HMMsoil70494,67.3,67.2
HMMsoil70495,86.2,86.1
HMMsoil70497,581.5,581.3
HMMsoil70498,186.5,186.3
HMMsoil70503,103.5,103.3
HMMsoil70505,79.5,79.4
HMMsoil70506,66.1,66.0
HMMsoil70512,257.3,257.2
HMMsoil70514,139.7,139.6
HMMsoil70516,46.5,46.5
HMMsoil70518,53.4,53.3
HMMsoil70521,51.8,51.8
HMMsoil70523,42.1,42.0
HMMsoil70524,92.8,92.6
HMMsoil70525,180.9,180.8
HMMsoil70528,32.5,32.5
HMMsoil70531,163.8,163.6
HMMsoil70532,144.2,144.0
HMMsoil70533,251.0,250.9
HMMsoil70534,312.4,312.3
HMMsoil70538,59.3,59.2
HMMsoil70541,109.0,108.9
HMMsoil70543,127.7,127.5
HMMsoil70319,143.6,74.4
HMMsoil70320,87.9,87.7
HMMsoil70323,106.0,105.9
HMMsoil70325,217.4,217.2
HMMsoil70326,323.0,322.2
HMMsoil70327,279.6,279.4
HMMsoil70444,116.0,115.9
HMMsoil70446,100.5,100.4
HMMsoil70448,61.0,60.8
HMMsoil70449,26.8,26.6
HMMsoil70555,277.1,277.0
HMMsoil70556,103.5,103.4
HMMsoil70557,219.0,218.9
HMMsoil70559,129.2,129.1
HMMsoil70560,100.2,100.0
HMMsoil70561,258.3,258.2
HMMsoil70563,92.4,92.3
HMMsoil70564,26.9,26.9
HMMsoil70567,297.5,297.4
HMMsoil70569,70.0,69.9
HMMsoil70575,283.3,283.2
HMMsoil70576,79.4,79.3
HMMsoil70582,245.6,245.5
HMMsoil70583,152.7,152.6
HMMsoil70592,271.3,271.2
HMMsoil70595,310.6,310.4
HMMsoil70596,328.5,328.4
HMMsoil70597,282.6,282.4
HMMsoil70607,193.2,193.0
HMMsoil70612,192.7,192.5
HMMsoil70615,87.8,87.7
HMMsoil70619,606.5,606.3
HMMsoil70621,163.9,163.8
HMMsoil70623,184.4,184.3
HMMsoil70625,495.8,495.6
HMMsoil70628,370.7,370.6
HMMsoil70633,158.6,158.4
HMMsoil70635,85.0,84.9
HMMsoil70637,352.8,352.6
HMMsoil70638,86.3,83.4
HMMsoil70642,95.3,95.2
HMMsoil70646,121.6,121.4
HMMsoil70652,53.4,53.4
HMMsoil70653,185.1,185.0
HMMsoil70654,494.0,493.9
HMMsoil70655,274.4,274.1
HMMsoil70656,59.6,59.5
HMMsoil70657,63.2,63.0
HMMsoil70658,191.1,190.8
HMMsoil70662,146.3,146.1
HMMsoil70665,231.7,231.6
HMMsoil70667,139.9,139.8
HMMsoil70670,111.9,108.6
HMMsoil70675,149.2,149.1
HMMsoil70677,183.5,183.4
HMMsoil70680,187.4,187.3
HMMsoil70682,230.4,230.3
HMMsoil70685,71.8,71.6
HMMsoil70687,197.3,197.2
HMMsoil70688,381.4,381.3
HMMsoil70693,133.7,133.5
HMMsoil70694,120.0,119.9
HMMsoil70697,169.0,168.8
HMMsoil70698,143.7,143.6
HMMsoil70699,182.3,182.2
HMMsoil70701,115.7,115.6
HMMsoil70703,47.8,47.7
HMMsoil70704,876.6,876.5
HMMsoil70705,212.3,212.1
HMMsoil70706,297.8,297.7
HMMsoil70710,110.4,110.3
HMMsoil70711,587.5,587.3
HMMsoil70713,56.2,56.1
HMMsoil70714,161.6,161.5
HMMsoil70720,285.5,285.4
HMMsoil70722,72.7,72.5
HMMsoil70724,106.5,106.4
HMMsoil70725,110.2,106.6
HMMsoil70728,548.1,547.9
HMMsoil70731,95.4,95.3
HMMsoil70734,142.3,142.1
HMMsoil70544,76.5,76.4
HMMsoil70548,627.2,627.1
HMMsoil70549,91.4,91.3
HMMsoil70550,98.9,98.8
HMMsoil70552,405.9,362.0
HMMsoil70553,98.4,98.3
HMMsoil70554,515.0,514.8
HMMsoil70746,72.7,72.7
HMMsoil70747,97.6,97.5
HMMsoil70749,70.4,70.3
HMMsoil70756,208.0,207.9
HMMsoil70758,41.1,41.0
HMMsoil70759,199.9,199.8
HMMsoil70760,116.3,116.2
HMMsoil70761,216.5,216.3
HMMsoil70762,22.0,22.0
HMMsoil70767,186.8,186.6
HMMsoil70768,103.5,103.4
HMMsoil70769,54.0,53.9
HMMsoil70770,63.8,63.8
HMMsoil70771,265.2,261.7
HMMsoil70773,47.4,47.3
HMMsoil70776,139.3,70.2
HMMsoil70782,336.3,336.2
HMMsoil70784,137.9,137.8
HMMsoil70786,103.8,103.7
HMMsoil70787,36.5,35.5
HMMsoil70790,220.5,220.4
HMMsoil70791,233.3,233.2
HMMsoil70793,220.2,220.1
HMMsoil70794,104.3,104.2
HMMsoil70795,113.2,113.1
HMMsoil70796,198.0,197.9
HMMsoil70798,65.2,65.1
HMMsoil70799,85.7,85.6
HMMsoil70803,154.1,154.0
HMMsoil70804,122.3,122.2
HMMsoil70806,511.6,511.4
HMMsoil70808,98.0,97.9
HMMsoil70809,78.2,78.1
HMMsoil70813,154.9,154.8
HMMsoil70814,738.0,426.4
HMMsoil70816,155.7,155.5
HMMsoil70600,146.4,146.3
HMMsoil70602,221.1,221.0
HMMsoil70603,127.3,127.1
HMMsoil70605,159.9,159.7
HMMsoil70822,78.4,78.3
HMMsoil70824,483.3,483.2
HMMsoil70826,873.5,873.3
HMMsoil70828,756.0,755.8
HMMsoil70829,838.2,837.7
HMMsoil70836,173.2,173.0
HMMsoil70839,244.7,244.6
HMMsoil70842,803.4,803.2
HMMsoil70844,127.4,127.3
HMMsoil70847,53.1,53.1
HMMsoil70848,106.1,106.0
HMMsoil70852,69.2,69.1
HMMsoil70853,341.7,341.5
HMMsoil70856,271.3,271.1
HMMsoil70859,131.3,131.2
HMMsoil70860,217.3,217.1
HMMsoil70861,205.6,205.4
HMMsoil70862,216.9,216.8
HMMsoil70863,243.4,243.2
HMMsoil70865,556.0,555.9
HMMsoil70735,26.9,26.9
HMMsoil70737,230.0,229.9
HMMsoil70741,134.0,133.9
HMMsoil70744,250.2,250.0
HMMsoil70745,253.9,253.7
HMMsoil70999,374.7,374.5
HMMsoil71000,410.3,410.2
HMMsoil71004,310.6,310.4
HMMsoil71006,219.0,218.8
HMMsoil71007,257.9,257.8
HMMsoil71010,86.9,86.8
HMMsoil71013,267.9,267.8
HMMsoil71015,163.5,163.4
HMMsoil71016,165.5,165.4
HMMsoil71019,154.6,154.4
HMMsoil71021,301.9,295.0
HMMsoil71022,203.7,203.6
HMMsoil71023,239.5,239.3
HMMsoil71024,131.0,128.5
HMMsoil71025,110.0,109.9
HMMsoil71026,304.2,304.1
HMMsoil71028,60.0,60.0
HMMsoil71029,345.6,345.5
HMMsoil71030,239.8,239.7
HMMsoil71031,300.2,300.0
HMMsoil71032,69.3,69.2
HMMsoil71033,259.2,259.0
HMMsoil71034,373.2,373.1
HMMsoil70867,223.4,223.3
HMMsoil70868,207.7,207.6
HMMsoil70873,549.8,549.6
HMMsoil70880,67.8,67.7
HMMsoil70881,108.1,108.0
HMMsoil70882,93.4,93.3
HMMsoil70884,112.7,112.6
HMMsoil70885,507.8,507.6
HMMsoil70887,356.3,356.1
HMMsoil70890,212.3,212.2
HMMsoil70893,226.5,226.3
HMMsoil70896,21.1,20.9
HMMsoil70898,215.4,215.2
HMMsoil70899,132.8,132.7
HMMsoil70901,229.1,228.9
HMMsoil70904,193.8,193.7
HMMsoil70909,228.1,228.0
HMMsoil70911,424.6,424.4
HMMsoil70912,494.3,494.1
HMMsoil70913,198.5,198.4
HMMsoil70914,218.2,218.0
HMMsoil70915,95.6,95.5
HMMsoil70918,194.3,194.1
HMMsoil70919,154.1,154.0
HMMsoil71084,210.1,210.0
HMMsoil71088,175.0,174.9
HMMsoil71089,66.1,65.9
HMMsoil71092,181.9,181.8
HMMsoil71095,246.9,246.8
HMMsoil71096,181.8,181.6
HMMsoil71099,271.6,271.5
HMMsoil71104,21.1,21.1
HMMsoil71105,355.5,355.3
HMMsoil71107,234.2,234.1
HMMsoil71108,147.7,147.6
HMMsoil71109,119.2,119.1
HMMsoil71111,415.6,415.4
HMMsoil71112,225.9,225.7
HMMsoil71113,112.7,112.5
HMMsoil71115,35.9,35.8
HMMsoil71117,249.3,249.2
HMMsoil70920,165.8,165.6
HMMsoil70924,201.3,201.1
HMMsoil70926,193.8,193.7
HMMsoil70927,101.6,101.5
HMMsoil70929,57.0,56.9
HMMsoil70931,101.9,101.8
HMMsoil70932,141.6,141.4
HMMsoil70936,119.0,118.9
HMMsoil70937,115.6,115.5
HMMsoil70940,176.1,176.0
HMMsoil70944,182.6,182.5
HMMsoil70948,308.5,308.4
HMMsoil70953,248.5,127.0
HMMsoil70954,441.1,440.9
HMMsoil70957,466.3,465.4
HMMsoil70961,394.8,394.6
HMMsoil70962,208.7,208.6
HMMsoil70965,312.3,312.2
HMMsoil70968,92.7,92.6
HMMsoil70971,595.3,595.2
HMMsoil70972,352.7,352.6
HMMsoil70976,106.8,106.7
HMMsoil70982,287.9,287.7
HMMsoil70983,83.8,83.7
HMMsoil70984,170.1,169.9
HMMsoil70985,26.7,26.7
HMMsoil70987,167.3,167.2
HMMsoil70990,176.5,176.4
HMMsoil70991,330.0,329.8
HMMsoil70993,168.6,168.5
HMMsoil70994,322.7,322.5
HMMsoil70995,90.7,90.6
HMMsoil70996,360.6,360.4
HMMsoil70998,260.5,260.3
HMMsoil71199,191.7,191.5
HMMsoil71207,336.4,336.2
HMMsoil71208,404.1,403.9
HMMsoil71214,487.9,487.7
HMMsoil71218,169.4,169.2
HMMsoil71220,193.9,193.7
HMMsoil71221,363.6,363.5
HMMsoil71222,143.9,143.7
HMMsoil71224,243.1,243.0
HMMsoil71226,353.3,353.1
HMMsoil71229,95.3,95.2
HMMsoil71233,378.7,372.1
HMMsoil71234,131.7,131.6
HMMsoil71237,83.5,83.4
HMMsoil71238,141.7,141.6
HMMsoil71243,339.1,338.9
HMMsoil71244,210.7,210.5
HMMsoil71245,442.8,442.6
HMMsoil71246,315.9,315.7
HMMsoil71248,183.7,183.6
HMMsoil71253,166.2,166.0
HMMsoil71256,539.3,539.1
HMMsoil71257,139.4,139.2
HMMsoil71259,449.2,449.1
HMMsoil71261,248.0,247.9
HMMsoil71036,283.2,283.1
HMMsoil71037,82.2,82.1
HMMsoil71039,108.2,108.1
HMMsoil71040,96.6,96.4
HMMsoil71042,190.1,189.9
HMMsoil71043,364.1,363.9
HMMsoil71047,49.3,49.2
HMMsoil71048,205.1,204.9
HMMsoil71049,90.0,89.9
HMMsoil71050,531.9,531.8
HMMsoil71051,285.8,285.7
HMMsoil71052,366.8,366.7
HMMsoil71054,46.6,46.5
HMMsoil71055,92.3,92.2
HMMsoil71057,95.0,94.9
HMMsoil71058,100.9,100.8
HMMsoil71059,22.2,22.2
HMMsoil71062,293.6,293.4
HMMsoil71064,37.4,37.4
HMMsoil71068,365.3,365.2
HMMsoil71069,398.0,397.8
HMMsoil71070,68.4,68.3
HMMsoil71071,92.6,92.5
HMMsoil71073,755.9,755.7
HMMsoil71076,57.0,51.0
HMMsoil71080,344.0,343.9
HMMsoil71082,267.9,267.8
HMMsoil71320,290.5,290.3
HMMsoil71321,416.3,416.1
HMMsoil71328,134.3,134.2
HMMsoil71329,28.1,28.1
HMMsoil71330,44.1,44.0
HMMsoil71332,79.7,79.6
HMMsoil71334,41.6,41.6
HMMsoil71337,213.3,213.1
HMMsoil71340,433.4,433.2
HMMsoil71347,62.2,62.1
HMMsoil71348,119.9,119.8
HMMsoil71349,50.6,50.5
HMMsoil71351,449.6,449.4
HMMsoil71353,139.0,138.8
HMMsoil71355,50.7,50.6
HMMsoil71357,212.6,212.5
HMMsoil71358,374.0,373.8
HMMsoil71363,448.1,447.9
HMMsoil71118,643.1,642.9
HMMsoil71119,596.2,596.0
HMMsoil71122,225.1,225.0
HMMsoil71132,83.8,83.7
HMMsoil71135,783.4,783.2
HMMsoil71136,91.1,91.1
HMMsoil71137,198.6,198.5
HMMsoil71141,130.0,129.8
HMMsoil71143,138.4,138.2
HMMsoil71145,276.2,276.1
HMMsoil71146,104.3,104.1
HMMsoil71149,160.2,160.1
HMMsoil71151,479.7,477.9
HMMsoil71153,533.8,533.6
HMMsoil71157,116.9,116.8
HMMsoil71159,624.0,623.9
HMMsoil71161,109.6,109.3
HMMsoil71166,55.2,55.2
HMMsoil71167,282.3,282.1
HMMsoil71170,349.2,349.1
HMMsoil71174,176.0,175.9
HMMsoil71175,129.7,129.4
HMMsoil71176,167.1,167.0
HMMsoil71178,60.5,60.4
HMMsoil71184,32.7,32.7
HMMsoil71189,102.4,102.2
HMMsoil71194,62.7,62.6
HMMsoil71195,272.0,271.9
HMMsoil71196,59.8,59.7
HMMsoil71197,290.3,290.1
HMMsoil71262,331.3,331.1
HMMsoil71267,158.2,158.1
HMMsoil71268,199.4,199.3
HMMsoil71270,178.4,178.3
HMMsoil71275,405.0,404.9
HMMsoil71276,273.8,273.6
HMMsoil71278,200.0,199.9
HMMsoil71279,281.9,281.7
HMMsoil71281,224.4,224.2
HMMsoil71282,199.9,199.7
HMMsoil71283,164.8,164.6
HMMsoil71284,156.5,156.2
HMMsoil71285,87.0,86.9
HMMsoil71287,122.1,121.9
HMMsoil71289,69.9,69.9
HMMsoil71291,358.4,358.2
HMMsoil71295,31.0,31.0
HMMsoil71296,214.9,214.7
HMMsoil71299,187.4,187.3
HMMsoil71309,54.2,54.1
HMMsoil71311,117.6,117.5
HMMsoil71315,188.1,188.0
HMMsoil71318,96.9,95.7
HMMsoil71319,104.8,104.7
HMMsoil71396,109.5,109.4
HMMsoil71399,491.6,491.4
HMMsoil71400,124.3,124.2
HMMsoil71402,389.6,389.4
HMMsoil71403,64.7,64.4
HMMsoil71405,140.2,140.1
HMMsoil71408,126.3,126.2
HMMsoil71410,324.5,324.3
HMMsoil71411,246.3,246.2
HMMsoil71412,136.3,136.2
HMMsoil71413,92.2,92.0
HMMsoil71414,97.6,97.4
HMMsoil71417,146.8,146.7
HMMsoil71418,495.1,494.9
HMMsoil71419,162.1,161.9
HMMsoil71421,179.8,179.7
HMMsoil71423,193.6,193.5
HMMsoil71424,85.2,85.1
HMMsoil71425,251.5,125.4
HMMsoil71426,176.9,176.7
HMMsoil71427,238.7,238.5
HMMsoil71429,50.9,50.8
HMMsoil71430,97.4,97.3
HMMsoil71432,352.1,352.0
HMMsoil71433,133.6,133.5
HMMsoil71434,154.6,154.5
HMMsoil71435,286.6,285.1
HMMsoil71436,234.2,234.1
HMMsoil71438,52.7,52.7
HMMsoil71439,126.3,126.1
HMMsoil71441,116.2,115.9
HMMsoil71442,143.0,142.9
HMMsoil71443,340.3,340.1
HMMsoil71446,274.2,273.9
HMMsoil71450,57.7,57.7
HMMsoil71455,177.3,177.1
HMMsoil71456,55.8,55.7
HMMsoil71457,191.0,190.9
HMMsoil71461,152.2,152.1
HMMsoil71462,256.8,256.7
HMMsoil71464,33.6,33.5
HMMsoil71465,203.7,203.6
HMMsoil71468,71.7,71.5
HMMsoil71473,230.8,230.7
HMMsoil71474,112.5,112.4
HMMsoil71478,318.3,318.1
HMMsoil71479,60.3,60.3
HMMsoil71480,163.6,163.5
HMMsoil71484,154.2,154.1
HMMsoil71488,38.0,37.9
HMMsoil71365,154.5,154.4
HMMsoil71367,390.2,390.0
HMMsoil71368,409.2,409.0
HMMsoil71369,177.2,177.1
HMMsoil71375,313.2,313.0
HMMsoil71378,176.7,176.5
HMMsoil71850,203.5,203.3
HMMsoil71851,517.9,517.7
HMMsoil71503,498.8,492.3
HMMsoil71505,85.1,84.9
HMMsoil71508,90.1,90.0
HMMsoil71511,49.0,48.9
HMMsoil71512,185.1,184.9
HMMsoil71514,172.0,171.6
HMMsoil71515,220.8,220.6
HMMsoil71516,201.9,201.8
HMMsoil71519,150.3,150.2
HMMsoil71521,149.6,149.5
HMMsoil71522,154.3,154.1
HMMsoil71524,75.6,75.2
HMMsoil71525,37.3,37.3
HMMsoil71526,45.2,45.2
HMMsoil71529,155.8,79.8
HMMsoil71532,100.5,100.3
HMMsoil71534,74.7,74.6
HMMsoil71536,78.6,78.5
HMMsoil71537,272.0,271.9
HMMsoil71539,179.0,178.8
HMMsoil71541,278.3,278.1
HMMsoil71542,37.5,37.4
HMMsoil71544,54.7,54.6
HMMsoil71545,129.1,128.9
HMMsoil71546,176.9,176.7
HMMsoil71547,250.7,250.6
HMMsoil71549,110.6,110.5
HMMsoil71553,132.5,132.4
HMMsoil71554,371.5,371.4
HMMsoil71555,86.7,86.6
HMMsoil71558,173.9,173.7
HMMsoil71560,441.6,441.5
HMMsoil71561,117.3,117.2
HMMsoil71564,313.2,184.0
HMMsoil71567,68.5,68.4
HMMsoil71569,172.9,172.8
HMMsoil71573,164.5,164.4
HMMsoil71380,172.9,172.7
HMMsoil71382,371.9,371.8
HMMsoil71384,331.5,331.4
HMMsoil71386,175.8,175.7
HMMsoil71387,502.0,501.9
HMMsoil71390,130.3,130.1
HMMsoil71392,218.5,218.4
HMMsoil71394,64.0,63.9
HMMsoil71395,461.6,461.4
HMMsoil71590,114.7,114.5
HMMsoil71592,189.5,189.4
HMMsoil71595,597.4,597.2
HMMsoil71596,495.2,495.0
HMMsoil71598,150.2,120.0
HMMsoil71601,165.4,165.2
HMMsoil71607,239.7,239.5
HMMsoil71609,69.8,69.7
HMMsoil71610,62.5,62.4
HMMsoil71611,29.3,29.3
HMMsoil71612,76.7,76.6
HMMsoil71618,94.2,94.1
HMMsoil71622,153.3,153.2
HMMsoil71625,125.3,125.2
HMMsoil71626,404.8,404.7
HMMsoil71632,52.1,52.0
HMMsoil71633,86.4,86.3
HMMsoil71634,155.1,155.0
HMMsoil71635,318.6,318.5
HMMsoil71636,292.8,292.7
HMMsoil71637,419.5,419.3
HMMsoil71639,682.6,682.5
HMMsoil71640,214.9,214.8
HMMsoil71644,399.8,399.7
HMMsoil71648,142.8,142.6
HMMsoil71649,281.2,281.0
HMMsoil71651,674.3,674.2
HMMsoil71652,417.3,417.1
HMMsoil71654,118.3,118.1
HMMsoil71656,82.9,82.4
HMMsoil71657,136.9,136.7
HMMsoil71660,195.5,195.4
HMMsoil71662,409.7,409.5
HMMsoil71663,133.7,133.6
HMMsoil71664,312.2,312.1
HMMsoil71672,218.2,218.1
HMMsoil71676,217.7,108.5
HMMsoil71680,516.1,515.9
HMMsoil71681,125.9,125.8
HMMsoil71682,114.2,63.4
HMMsoil71683,48.9,48.8
HMMsoil71684,261.9,261.7
HMMsoil71685,53.6,53.5
HMMsoil71686,324.3,165.8
HMMsoil71689,284.7,284.5
HMMsoil71693,161.9,161.7
HMMsoil71490,123.5,98.8
HMMsoil71491,312.5,312.4
HMMsoil71492,168.0,167.9
HMMsoil71494,362.4,362.3
HMMsoil71497,67.7,67.6
HMMsoil71498,132.0,131.9
HMMsoil71499,112.5,112.4
HMMsoil71501,100.9,50.4
HMMsoil71502,105.1,104.9
HMMsoil71504,66.6,66.5
HMMsoil71581,225.5,225.4
HMMsoil71582,121.6,121.5
HMMsoil71583,280.3,280.2
HMMsoil71588,86.2,86.1
HMMsoil71589,114.6,114.6
HMMsoil71845,91.8,91.7
HMMsoil71849,164.8,164.6
HMMsoil71696,389.5,389.4
HMMsoil71698,168.6,168.4
HMMsoil71701,89.8,89.6
HMMsoil71702,693.6,693.4
HMMsoil71703,251.4,251.2
HMMsoil71704,192.5,192.3
HMMsoil71706,136.0,135.9
HMMsoil71709,138.8,138.6
HMMsoil71710,827.1,826.9
HMMsoil71712,150.7,150.6
HMMsoil71715,665.1,664.9
HMMsoil71716,140.9,140.8
HMMsoil71718,317.8,317.6
HMMsoil71720,190.7,190.7
HMMsoil71722,191.7,191.5
HMMsoil71723,291.5,291.4
HMMsoil71725,250.3,250.1
HMMsoil71726,121.4,121.3
HMMsoil71728,346.2,346.0
HMMsoil71731,146.5,146.4
HMMsoil71733,113.7,113.6
HMMsoil71736,72.5,72.4
HMMsoil71737,118.6,118.5
HMMsoil71738,141.9,141.8
HMMsoil71739,241.2,241.0
HMMsoil71741,96.8,96.6
HMMsoil71742,109.0,108.9
HMMsoil71744,50.1,50.0
HMMsoil71745,15.7,15.7
HMMsoil71748,172.1,172.0
HMMsoil71905,193.5,193.4
HMMsoil71906,373.3,373.2
HMMsoil71907,254.4,254.3
HMMsoil71912,696.5,696.4
HMMsoil71749,159.1,159.0
HMMsoil71751,339.1,338.9
HMMsoil71753,101.5,101.3
HMMsoil71754,401.7,401.5
HMMsoil71758,140.7,140.6
HMMsoil71759,84.5,84.3
HMMsoil71760,70.5,70.4
HMMsoil71763,94.0,93.8
HMMsoil71765,164.9,164.8
HMMsoil71766,295.8,295.7
HMMsoil71767,90.5,90.4
HMMsoil71768,114.7,114.6
HMMsoil71773,298.1,298.0
HMMsoil71774,145.3,145.2
HMMsoil71777,88.1,86.8
HMMsoil71778,326.0,325.9
HMMsoil71780,229.9,229.7
HMMsoil71782,225.4,225.2
HMMsoil71783,950.3,950.1
HMMsoil71784,424.7,424.5
HMMsoil71789,656.6,656.4
HMMsoil71794,192.3,192.1
HMMsoil71797,145.3,145.2
HMMsoil71798,117.5,117.1
HMMsoil71799,298.2,298.1
HMMsoil71800,215.4,215.2
HMMsoil71808,137.0,136.9
HMMsoil71813,51.2,51.1
HMMsoil71814,204.6,204.4
HMMsoil71816,140.7,140.5
HMMsoil71818,126.7,126.6
HMMsoil71820,284.9,284.7
HMMsoil71821,644.5,644.3
HMMsoil71822,87.8,87.7
HMMsoil71823,174.6,174.5
HMMsoil71825,347.6,347.5
HMMsoil71829,197.8,197.7
HMMsoil71830,558.8,558.6
HMMsoil71834,62.2,62.1
HMMsoil71837,131.1,130.9
HMMsoil71838,265.2,261.7
HMMsoil71854,255.8,255.7
HMMsoil71856,144.9,144.8
HMMsoil71861,238.6,238.4
HMMsoil71862,73.4,73.3
HMMsoil71863,53.9,53.8
HMMsoil71866,98.0,97.9
HMMsoil71871,44.6,42.1
HMMsoil71877,171.3,93.1
HMMsoil71878,36.2,29.0
HMMsoil71879,131.4,131.3
HMMsoil71881,348.2,347.7
HMMsoil71885,114.7,114.6
HMMsoil71886,79.8,79.7
HMMsoil71887,294.3,294.1
HMMsoil71889,95.5,95.4
HMMsoil71891,80.5,80.4
HMMsoil71894,61.7,61.6
HMMsoil71899,109.5,109.4
HMMsoil71901,432.6,432.5
HMMsoil71902,247.5,247.4
HMMsoil71903,410.3,410.1
HMMsoil71904,222.2,222.1
HMMsoil71923,508.8,508.6
HMMsoil71924,167.6,167.5
HMMsoil71926,143.4,143.3
HMMsoil71930,241.2,241.0
HMMsoil71931,184.8,184.7
HMMsoil71934,425.2,384.8
HMMsoil71935,148.4,73.5
HMMsoil71936,210.9,210.8
HMMsoil71939,490.3,490.2
HMMsoil71941,361.3,361.1
HMMsoil71944,693.1,692.9
HMMsoil71945,223.6,223.5
HMMsoil71947,425.3,425.2
HMMsoil71949,169.7,169.6
HMMsoil71950,171.4,171.2
HMMsoil71951,174.6,174.4
HMMsoil71952,110.6,110.5
HMMsoil71954,88.3,88.2
HMMsoil71955,346.5,346.4
HMMsoil71957,214.6,214.5
HMMsoil71959,331.3,331.1
HMMsoil71960,67.6,67.5
HMMsoil71964,77.0,76.9
HMMsoil71965,277.6,138.6
HMMsoil71966,215.4,215.3
HMMsoil71984,219.5,219.4
HMMsoil71987,257.2,257.1
HMMsoil71989,444.0,443.9
HMMsoil71990,194.0,193.8
HMMsoil71995,349.0,348.9
HMMsoil72001,304.8,304.6
HMMsoil72003,368.5,368.4
HMMsoil72005,146.5,146.3
HMMsoil72008,109.5,109.3
HMMsoil72009,364.7,364.5
HMMsoil72012,182.7,182.6
HMMsoil72016,481.3,481.1
HMMsoil72017,125.9,125.6
HMMsoil72018,146.3,146.1
HMMsoil72020,124.5,124.4
HMMsoil72023,230.2,229.6
HMMsoil72028,312.6,312.4
HMMsoil72029,672.4,672.2
HMMsoil72030,110.2,110.1
HMMsoil72031,171.7,171.6
HMMsoil72034,31.0,31.0
HMMsoil72036,151.8,151.7
HMMsoil72037,396.8,396.6
HMMsoil72040,112.1,110.1
