id,threshold
K15006,612.5
K15007,501.6
K15008,487.47
K15009,221.17
K15010,105.53
K15011,199.07
K15012,143.3
K15013,640.4
K15014,294.07
K15015,267.43
K15016,443.83
K15017,700.83
K15018,1306.43
K15019,332.87
K15020,346.2
K15022,726.33
K15023,269.93
K15024,269.87
K15025,56.03
K15026,247.13
K15027,218.23
K15028,85.47
K15029,192.83
K15030,112.7
K15031,20.07
K15033,138.03
K15034,130.03
K15035,
K15036,1059.07
K15037,139.77
K15038,697.4
K15039,591.63
K15040,69.6
K15041,596.07
K15042,694.63
K15043,787.43
K15044,136.97
K15045,158.4
K15046,468.2
K15047,794.57
K15048,4022.83
K15049,209.37
K15050,324.47
K15051,61.77
K15052,1063.17
K15053,162.4
K15054,481
K15055,381.23
K15056,243.63
K15057,423.7
K15058,301.73
K15059,481.4
K15060,341.57
K15061,603.97
K15062,575.27
K15063,395.37
K15064,845.4
K15065,515.27
K15066,386.7
K15067,147.87
K15068,274.2
K15069,322.07
K15070,229.77
K15071,366.37
K15072,225.6
K15073,308.33
K15074,156.77
K15075,85.57
K15076,115.7
K15077,111.43
K15078,74.4
K15079,125.3
K15080,223.77
K15081,282.9
K15082,209.2
K15083,671.23
K15084,356.47
K15085,345.97
K15086,811.73
K15087,819.3
K15088,941.37
K15089,1117.93
K15090,
K15091,
K15092,
K15093,
K15094,
K15095,358.2
K15096,944.33
K15097,
K15098,
K15099,
K15100,256.57
K15101,281.63
K15102,168.6
K15103,333.97
K15104,344.53
K15105,562.57
K15106,318.7
K15107,330.87
K15108,271.47
K15109,352.57
K15110,247.47
K15111,268.47
K15112,341.43
K15113,238.97
K15114,329.4
K15115,305.1
K15116,274.47
K15117,306.63
K15118,232.97
K15119,201.5
K15120,318.1
K15121,227.97
K15122,169.1
K15123,405.5
K15124,427.23
K15125,276.27
K15126,936.67
K15127,356.93
K15128,66.43
K15129,60.5
K15130,91.83
K15131,68.63
K15132,97.7
K15133,190.77
K15134,197.4
K15135,65.97
K15136,134.13
K15137,94.03
K15138,107.07
K15139,52.07
K15140,79.93
K15141,37.43
K15142,82.93
K15143,63.93
K15144,287.2
K15145,467.2
K15146,35.27
K15147,158.2
K15148,41.83
K15149,46.87
K15150,122.63
K15151,38.57
K15152,32.8
K15153,24
K15154,180.7
K15155,184.57
K15156,166.87
K15157,99.13
K15158,170.53
K15159,199.97
K15160,312.33
K15161,186.7
K15162,505.47
K15163,242.17
K15164,210.17
K15165,328.3
K15166,334.93
K15167,327.57
K15168,122.23
K15169,132.97
K15170,63
K15171,19.57
K15172,102.93
K15173,595.53
K15174,43.93
K15175,56.9
K15176,160.7
K15177,142.63
K15178,90.23
K15179,169.13
K15180,92.67
K15181,163.1
K15182,114.13
K15183,141.17
K15184,1016.9
K15185,1243.7
K15186,71.97
K15187,119.27
K15188,271.4
K15189,62.43
K15190,115.4
K15191,216.27
K15192,538.4
K15193,41.13
K15194,1091.33
K15195,1374.07
K15196,191.17
K15197,151.47
K15198,105.37
K15199,226
K15200,235.07
K15201,138.93
K15202,109.43
K15203,44.83
K15204,693.17
K15205,224.2
K15206,193.17
K15207,574.7
K15208,49.03
K15209,119.73
K15210,75.03
K15211,38.03
K15212,82.5
K15213,155.7
K15214,140.1
K15215,169.7
K15216,73.1
K15217,111.03
K15218,171.33
K15219,178.63
K15220,309.57
K15221,85.47
K15222,60.77
K15223,125.33
K15224,1567.2
K15225,347.1
K15226,340.8
K15227,234.5
K15228,178.57
K15229,296.17
K15230,902.3
K15231,533.5
K15232,612.53
K15233,691.5
K15234,260.03
K15235,90.53
K15236,238.8
K15237,568.5
K15238,391.8
K15239,259.87
K15240,
K15241,217.4
K15242,562.5
K15243,
K15244,
K15245,271.83
K15246,
K15253,340.23
K15254,618
K15255,138.67
K15256,100.9
K15257,113.9
K15258,117.47
K15259,270.77
K15260,512.63
K15261,560.63
K15262,67.97
K15263,39.5
K15264,232.9
K15265,178.63
K15266,313.67
K15267,125.2
K15268,139.13
K15269,142.87
K15270,192.87
K15271,687.73
K15272,239.03
K15273,285.47
K15274,431.17
K15275,306.97
K15276,295.2
K15277,227.5
K15278,142.13
K15279,168.3
K15280,193.4
K15281,171.5
K15282,919.73
K15283,261.13
K15284,296.53
K15285,346.27
K15286,216.83
K15287,99.8
K15288,186.3
K15289,168.6
K15290,728.27
K15291,2137.03
K15292,707.37
K15293,105.4
K15294,61.9
K15295,94.27
K15296,121.5
K15297,1520.2
K15298,550.63
K15299,501.47
K15300,1077.2
K15301,891.4
K15302,235.27
K15303,300.57
K15304,117.07
K15305,230.37
K15306,263.9
K15307,64.33
K15308,231.9
K15309,578.23
K15310,221.93
K15311,502.9
K15312,226.27
K15313,355.2
K15314,765.5
K15315,135.3
K15316,2928.13
K15317,2520.83
K15318,441.87
K15319,437.7
K15320,2160.03
K15321,2663.83
K15322,110.67
K15323,123.13
K15324,78.07
K15325,75.73
K15326,69.77
K15327,461.33
K15328,377.47
K15329,486.57
K15331,517.33
K15332,573.97
K15333,144.27
K15334,859.13
K15335,773.6
K15336,264.6
K15337,67.63
K15338,243.63
K15340,316.57
K15341,339.8
K15342,94
K15343,
K15344,74.3
K15345,175.13
K15346,126.83
K15347,261.2
K15348,140.67
K15349,317.07
K15350,151.57
K15351,340.03
K15352,379.07
K15353,784.17
K15354,634.9
K15355,479.7
K15356,200.6
K15357,217.7
K15358,378.67
K15359,338.83
K15360,31.7
K15361,226.87
K15362,787.93
K15363,141.7
K15364,79.53
K15365,52.57
K15366,1412.6
K15367,75.13
K15368,111.47
K15369,867.87
K15370,1852.47
K15371,276.3
K15372,440.4
K15373,406.43
K15374,1068.1
K15375,1693.87
K15376,408.17
K15377,529.1
K15378,370.97
K15379,436.53
K15380,61.27
K15381,306.47
K15382,59.5
K15383,55.5
K15384,
K15385,403.63
K15386,590
K15387,643.87
K15388,652.83
K15389,323
K15390,7336.23
K15391,
K15392,296.23
K15393,
K15394,4213.47
K15395,3719.33
K15396,327.8
K15397,178.63
K15398,926.57
K15400,484.97
K15401,916.33
K15402,642.73
K15403,595.17
K15404,537.93
K15405,916.97
K15406,940.93
K15407,264.4
K15408,978.27
K15409,997.37
K15410,330.87
K15411,109.03
K15412,281.2
K15413,841.7
K15414,37.4
K15415,2762.67
K15416,
K15417,1794
K15418,
K15419,
K15420,1423.2
K15421,244.93
K15422,431.67
K15423,552.93
K15424,165.3
K15425,46.23
K15426,187.9
K15427,527.57
K15428,739.4
K15429,177.57
K15430,166.87
K15431,498.2
K15432,48.6
K15433,53.87
K15434,159.87
K15435,62.87
K15436,552.97
K15437,332.27
K15438,142.5
K15439,86.37
K15440,293.7
K15441,173.77
K15442,132.2
K15443,94.07
K15444,304.23
K15445,230.23
K15446,139.03
K15447,104.47
K15448,52.2
K15449,189.63
K15450,82.4
K15451,364.43
K15452,
K15453,388.17
K15454,498.77
K15455,62.63
K15456,93.83
K15457,754.53
K15458,762.3
K15460,130.6
K15461,167.63
K15462,252.93
K15463,77
K15464,285.03
K15465,326.97
K15466,291.17
K15467,250.83
K15468,837.4
K15469,1005.5
K15470,1010.73
K15471,596.93
K15472,706.17
K15473,3161.27
K15474,1376.03
K15475,314.87
K15476,173.7
K15477,679.3
K15478,450.5
K15479,481.7
K15480,1097.83
K15481,188.53
K15482,1370.9
K15483,2103.47
K15484,2163.83
K15485,118.6
K15486,282.87
K15487,2043.9
K15488,407.93
K15490,264.2
K15491,1947.67
K15492,1984.57
K15493,228.33
K15494,114.4
K15495,192.4
K15496,248.63
K15497,387.97
K15498,562.17
K15499,1152.2
K15500,1199.77
K15501,927.43
K15502,1609.27
K15503,1628.1
K15504,1640.7
K15505,786.17
K15506,1067.23
K15507,244.43
K15508,234.9
K15509,549.4
K15510,366.03
K15511,550.9
K15512,623.57
K15513,685.93
K15514,689.67
K15515,501.13
K15516,82.77
K15517,547.57
K15518,195.33
K15519,206.07
K15520,94.07
K15521,317.97
K15522,593.67
K15523,218.57
K15524,842.33
K15525,256.77
K15526,436.33
K15527,372.9
K15528,438.97
K15529,133.97
K15530,266.87
K15531,315.73
K15532,90.57
K15533,935.07
K15534,957.87
K15535,482.63
K15536,51
K15537,205.2
K15538,139.3
K15539,46.9
K15540,258.33
K15541,354.6
K15542,213.37
K15543,381.3
K15544,95.7
K15545,489.27
K15546,265.37
K15547,276.57
K15548,475.37
K15549,360.73
K15550,598.57
K15551,234.87
K15552,276.17
K15553,191.63
K15554,246.93
K15555,336.9
K15556,
K15557,
K15558,
K15559,51.6
K15560,332.7
K15561,235.83
K15562,530.37
K15563,303.3
K15564,172.8
K15565,118.1
K15566,156.83
K15567,
K15568,
K15569,
K15570,
K15571,
K15572,
K15573,
K15574,
K15575,
K15576,505.83
K15577,295.9
K15578,419.23
K15579,398.8
K15580,356.83
K15581,361.4
K15582,362.73
K15583,512.43
K15584,480.47
K15585,410.83
K15586,364.37
K15587,341.2
K15588,1677.8
K15589,1181.57
K15590,602.87
K15591,507.93
K15592,711.7
K15593,538.63
K15594,661.47
K15595,954.53
K15596,901.73
K15598,279.73
K15599,285.57
K15600,284.5
K15601,552.43
K15602,829.37
K15603,592.2
K15604,280.3
K15605,341.8
K15606,468.8
K15607,397.43
K15608,526.77
K15609,774.5
K15610,860.2
K15611,750.87
K15612,246.73
K15613,817.63
K15614,499.63
K15615,440.77
K15616,822
K15617,788.63
K15618,434.33
K15619,263.27
K15620,37.77
K15621,1056.3
K15622,99.4
K15623,86.23
K15624,166.67
K15626,86.7
K15627,135.37
K15628,883.2
K15629,249.47
K15630,325.2
K15631,239.53
K15632,415.3
K15633,75.53
K15634,201.07
K15635,108.93
K15636,1023.67
K15637,123.77
K15638,699.47
K15639,682.4
K15640,209.63
K15641,2422.3
K15642,2593.4
K15643,1143.53
K15644,4040.3
K15645,2537.67
K15646,879.7
K15647,590.6
K15648,180.7
K15649,365.83
K15650,241.63
K15651,251.43
K15652,254.2
K15653,1287.23
K15654,6167.07
K15655,4766.37
K15656,2176.9
K15657,235.83
K15658,3600.8
K15659,3320.73
K15660,3975.43
K15661,3756.87
K15662,10450.03
K15663,4101.33
K15664,4176.77
K15665,3872.37
K15666,4425.83
K15667,4075.73
K15668,2098.33
K15669,233.23
K15670,4837.77
K15671,6632.63
K15672,3040.23
K15673,6159.47
K15674,4113.37
K15675,9108.93
K15676,8132.7
K15677,5876.1
K15678,4724.13
K15679,4620.77
K15680,231.07
K15681,666.73
K15682,782.07
K15683,486.7
K15684,281.6
K15685,80.5
K15686,93.23
K15687,89.8
K15688,84.63
K15689,289.03
K15690,120.67
K15691,403.5
K15692,367.43
K15693,84.63
K15694,515.57
K15695,273.83
K15696,680.7
K15697,283.43
K15698,116.67
K15699,102.13
K15700,89.53
K15701,456
K15702,551.4
K15703,458.7
K15704,452.47
K15705,181.53
K15706,507.2
K15707,73.3
K15708,71.13
K15709,214.03
K15710,345.07
K15711,789.07
K15712,394.33
K15713,1345.33
K15714,695.03
K15715,383.87
K15716,177.43
K15717,85.23
K15718,1233.47
K15719,490.97
K15720,517.07
K15721,558.37
K15722,105.13
K15723,108.13
K15724,140.57
K15725,215
K15726,1150.2
K15727,253.8
K15728,184.23
K15729,185.77
K15730,151.23
K15731,273.4
K15732,207.37
K15733,495.3
K15734,433.93
K15735,131.8
K15736,577
K15737,318.47
K15738,632.73
K15739,549.17
K15740,268.33
K15741,743.3
K15742,825.17
K15743,794.77
K15744,267.07
K15745,612.27
K15746,111.07
K15747,814.03
K15748,1127.9
K15749,
K15750,283.7
K15751,559.7
K15752,129.23
K15753,
K15754,56.17
K15755,294.97
K15756,381.63
K15757,581.17
K15758,504.5
K15759,250.6
K15760,298.43
K15761,51.9
K15762,101.37
K15763,81.9
K15764,305.73
K15765,329.47
K15766,
K15767,
K15768,779.13
K15769,
K15770,337.47
K15771,385.47
K15772,292.9
K15773,63.07
K15774,849.37
K15775,809.8
K15776,816.3
K15777,90.73
K15778,444.87
K15779,985.57
K15780,787.57
K15781,302.27
K15782,166.93
K15783,294.2
K15784,389.1
K15785,626.8
K15786,743.03
K15787,971.73
K15789,308.07
K15790,66.97
K15791,1129.8
K15792,860.77
K15793,1022.77
K15794,952.27
K15795,1187.83
K15796,
K15797,999.07
K15798,
K15799,1060.4
K15800,1027.23
K15801,
K15802,
K15803,715.07
K15804,972.57
K15805,1060.07
K15806,
K15807,
K15808,
K15809,
K15810,
K15811,1576.23
K15812,1718.1
K15813,1385.5
K15814,1063.77
K15815,1640.27
K15816,
K15817,
K15818,
K15819,
K15820,1813.97
K15821,
K15822,1635.67
K15823,
K15824,500.23
K15825,306.37
K15826,
K15827,322.37
K15828,689.17
K15829,434.77
K15830,839.83
K15831,259.07
K15832,386.43
K15833,113.57
K15834,184.77
K15835,265.3
K15836,574.37
K15837,987.7
K15838,164.5
K15839,1104.13
K15840,223.13
K15841,
K15842,1949
K15843,732.63
K15844,658.27
K15845,1064.1
K15846,109.03
K15847,1109.27
K15848,682.47
K15849,611.83
K15850,780.63
K15851,
K15852,294.5
K15853,241.07
K15854,538.9
K15855,783.23
K15856,307.13
K15857,
K15858,
K15859,223.57
K15860,117.93
K15861,235.13
K15862,936.03
K15863,962.47
K15864,439
K15865,344.67
K15866,286.83
K15867,167.1
K15868,474.2
K15869,
K15870,1155
K15871,784
K15872,
K15873,1448.97
K15874,
K15876,130.33
K15877,457.93
K15878,160.03
K15879,450.5
K15884,524.4
K15885,364.9
K15886,
K15887,
K15888,333.37
K15889,187.73
K15890,351
K15891,342.4
K15892,327.73
K15893,435.73
K15894,308.13
K15895,432.87
K15896,104.23
K15897,136.33
K15898,434.4
K15899,229.1
K15901,62.9
K15902,36.7
K15903,34.07
K15904,589.47
K15907,653.5
K15908,106
K15909,1229.23
K15910,575.3
K15911,173.57
K15912,724.7
K15913,213.23
K15914,363.47
K15915,294.37
K15916,210.83
K15918,103.4
K15919,440.3
K15920,726.8
K15921,380.8
K15922,482.27
K15923,171.2
K15924,246.87
K15925,1271.73
K15926,145.87
K15927,751.27
K15928,723.87
K15929,
K15930,799.23
K15931,842.37
K15932,
K15933,737
K15934,772.07
K15935,824.83
K15936,
K15937,
K15938,
K15939,
K15941,131
K15942,360.57
K15943,229.4
K15944,347.73
K15945,212.53
K15946,
K15947,
K15948,
K15949,
K15950,1042.33
K15951,
K15952,
K15953,683.67
K15954,
K15955,963.93
K15956,
K15957,684.4
K15958,
K15959,
K15960,
K15961,
K15962,
K15963,
K15964,
K15965,
K15966,
K15967,
K15968,172.67
K15969,
K15970,
K15971,
K15972,625.93
K15973,108.53
K15974,111.33
K15975,348.03
K15976,177.77
K15977,61.9
K15978,522.63
K15979,205.1
K15980,874.43
K15981,483.43
K15982,281.33
K15983,351.57
K15984,77.1
K15985,75.5
K15986,151.87
K15987,879.93
K15988,
K15989,
K15990,
K15991,540.33
K15992,
K15993,
K15994,
K15995,
K15996,264.17
K15997,449.63
K15998,
K15999,
K16000,
K16001,
K16002,
K16003,
K16004,
K16005,
K16006,
K16007,
K16008,
K16009,
K16010,
K16011,557.17
K16012,468.97
K16013,504.03
K16014,932.2
K16015,275.87
K16016,455.73
K16017,216.47
K16018,255.53
K16019,753.67
K16020,430.27
K16021,204.77
K16022,654.03
K16023,431.83
K16024,416.13
K16025,99.1
K16026,561.97
K16027,574.33
K16028,330.67
K16029,
K16030,
K16031,
K16032,
K16033,600.43
K16034,
K16035,1065.97
K16036,
K16037,
K16038,
K16039,
K16040,590.83
K16041,874.27
K16042,213.63
K16043,410.83
K16044,551.5
K16045,523.53
K16046,446.47
K16047,405.83
K16048,221.33
K16049,336.83
K16050,323.87
K16051,585.23
K16052,228.03
K16053,184.2
K16054,473.07
K16055,742.8
K16056,367.03
K16057,489.83
K16058,478.23
K16059,747.37
K16060,487.27
K16061,306.67
K16062,118.63
K16063,846.43
K16064,835.53
K16065,577.73
K16066,385.1
K16067,1132.73
K16068,1155.73
K16069,1153.93
K16070,982.63
K16071,872.83
K16072,1530.27
K16073,187
K16074,188.93
K16075,86.63
K16076,451.03
K16077,291.6
K16078,185.5
K16079,87.93
K16080,174.97
K16081,145.47
K16082,1862.8
K16083,
K16084,1129.33
K16085,790.57
K16086,1121.23
K16087,368.17
K16088,476.43
K16089,464.93
K16090,589.77
K16091,335.23
K16092,411.83
K16093,8728.5
K16094,4201.37
K16095,6976.9
K16096,
K16097,
K16098,2400.37
K16099,4793.83
K16100,1241.77
K16101,1725.3
K16102,1303.5
K16103,1011.8
K16104,503.67
K16105,523.83
K16106,
K16107,
K16108,
K16109,
K16110,
K16111,
K16112,
K16113,
K16114,
K16115,
K16116,
K16117,
K16118,1359.93
K16122,2008.23
K16123,3076.1
K16124,6234.3
K16125,22385.13
K16126,856.33
K16127,3918.13
K16128,7819.3
K16129,7454.07
K16130,2985.1
K16131,4267.23
K16132,1781.3
K16133,449.27
K16134,329.33
K16135,295.97
K16136,420.03
K16137,101.33
K16138,154.57
K16139,465.07
K16140,329.73
K16141,831.03
K16142,303.67
K16143,300.3
K16144,789.17
K16145,652.17
K16146,391.9
K16147,233.8
K16148,312.67
K16149,146.13
K16150,296.27
K16151,307.87
K16152,689.87
K16153,1778.97
K16157,1162.37
K16158,702.83
K16159,258.3
K16160,238.73
K16161,479.97
K16162,85.9
K16163,73.23
K16164,308.67
K16165,276
K16166,303.13
K16167,348.47
K16168,123.3
K16169,601.07
K16170,713.9
K16171,173.77
K16172,844.8
K16173,525.37
K16174,92.07
K16175,757.77
K16176,272.73
K16177,323.93
K16178,496.93
K16179,276.37
K16180,418.97
K16181,322.23
K16182,205
K16183,898.37
K16184,74.9
K16185,171.77
K16186,182.07
K16188,224.4
K16189,323
K16190,471.67
K16191,236.87
K16192,58.27
K16193,127.23
K16194,397.23
K16195,409.2
K16196,511.1
K16197,478.2
K16198,447.43
K16199,695.73
K16200,483.67
K16201,521.87
K16202,571.63
K16203,93.6
K16204,1677.23
K16205,1600.83
K16206,1688.07
K16207,
K16208,
K16209,360.6
K16210,377.63
K16211,275.5
K16212,545.3
K16213,370.27
K16214,114.2
K16215,276.2
K16216,187.93
K16217,271
K16218,294.23
K16219,302.13
K16220,78.43
K16221,107.7
K16222,248.2
K16223,297.53
K16224,1719.07
K16225,2693.63
K16226,2226.5
K16227,143.77
K16228,5434.5
K16229,3824.5
K16230,103.5
K16231,387
K16232,800.8
K16233,535.07
K16234,700.53
K16235,687.43
K16236,853.53
K16237,630.5
K16238,276.4
K16239,642.33
K16240,1050
K16241,92.97
K16242,490.87
K16243,293.77
K16244,89.67
K16245,82.27
K16246,397.93
K16247,309.33
K16248,470.37
K16249,60.07
K16250,869.8
K16251,1681.93
K16252,1803.27
K16253,161.37
K16254,231.1
K16255,113.43
K16256,185.07
K16257,287.63
K16258,89.17
K16259,289.1
K16260,193.63
K16261,613.9
K16262,807.13
K16263,257.9
K16264,310.83
K16265,1151.57
K16266,1168.03
K16267,203.83
K16268,
K16269,598.7
K16270,
K16271,651.1
K16272,297
K16273,490.2
K16274,214.27
K16275,134.13
K16276,656.37
K16277,100.53
K16278,976.7
K16279,645.83
K16280,192.97
K16281,120.23
K16282,114.07
K16283,98
K16284,165.07
K16285,120.6
K16286,203.7
K16287,322.77
K16288,182.23
K16289,729.4
K16290,542.77
K16291,350.67
K16292,516.13
K16293,271.87
K16294,309.23
K16295,324.93
K16296,449.8
K16297,491.73
K16298,508.03
K16301,483.9
K16302,210.83
K16303,157.83
K16304,131.37
K16305,396.4
K16306,328.27
K16307,1084.1
K16308,715.27
K16309,342.67
K16310,426.6
K16311,875.5
K16312,309.23
K16313,1843.43
K16314,469.57
K16315,77.17
K16316,207.07
K16317,32.7
K16318,231.8
K16319,524.67
K16320,180
K16321,577.9
K16322,602.57
K16323,532.73
K16324,754.07
K16325,906.07
K16326,169.73
K16327,246.13
K16328,311.73
K16329,362.8
K16330,594.87
K16331,361.77
K16332,1572.27
K16333,541
K16334,777.93
K16335,992.83
K16336,146.87
K16337,209.8
K16338,158.13
K16339,249.07
K16340,531.53
K16341,72.6
K16342,164.2
K16343,350.37
K16344,35.07
K16345,577.4
K16346,653.9
K16347,57.17
K16348,51.27
K16349,188.97
K16350,109.37
K16351,949.23
K16352,124.33
K16353,641.13
K16354,1134.53
K16355,1051.57
K16356,1079.97
K16357,1252.43
K16358,1068.07
K16359,873.9
K16360,1034.43
K16361,210.53
K16362,402.07
K16363,393.67
K16364,298.93
K16365,181.37
K16366,159.6
K16367,151.43
K16368,160.7
K16369,511.87
K16370,325.1
K16371,606
K16372,6487.77
K16373,3870.4
K16374,3010.73
K16375,15585.6
K16376,7343.73
K16377,13157.67
K16378,2228.03
K16379,743.97
K16380,570.6
K16381,263.63
K16382,1971.03
K16383,5167.8
K16384,2221.9
K16385,20070.87
K16386,5605.17
K16387,3753.87
K16388,433.97
K16389,538.23
K16390,427.73
K16391,2860.57
K16392,2764.8
K16393,4613.13
K16394,
K16395,
K16396,3071.33
K16397,7209.13
K16398,
K16399,
K16400,689.5
K16401,
K16402,
K16403,
K16404,
K16405,
K16406,
K16407,
K16408,
K16409,
K16410,
K16411,
K16412,
K16413,
K16414,
K16415,
K16416,1491.7
K16417,9311.33
K16418,
K16419,
K16420,3041.67
K16421,403.97
K16422,500.17
K16423,391.9
K16424,400.87
K16425,198.1
K16426,357.23
K16427,475.2
K16428,3042.13
K16429,6720.5
K16430,2950.4
K16431,606.1
K16432,933.17
K16433,514.67
K16434,263.03
K16435,213.4
K16436,509.47
K16437,603.83
K16438,294.23
K16439,653.87
K16440,677.3
K16442,
K16443,739.33
K16444,303.13
K16445,612.73
K16446,706.27
K16447,786.77
K16448,
K16449,195.03
K16450,
K16451,242.93
K16452,64.47
K16453,98.57
K16454,78.93
K16455,98.47
K16456,95.57
K16457,230
K16458,131.4
K16459,117.73
K16460,262.17
K16461,642.17
K16462,129.87
K16463,262.5
K16464,818.93
K16465,280.8
K16466,247.13
K16467,290.53
K16468,181.9
K16469,1027.8
K16470,176.07
K16471,209.53
K16472,50.23
K16473,67.53
K16474,303.2
K16475,129.1
K16476,1077.9
K16477,941.23
K16478,247.03
K16479,101.1
K16480,155.87
K16481,1790.57
K16482,323.3
K16483,130.63
K16484,340.27
K16485,693.37
K16486,309.33
K16487,133.6
K16488,168.73
K16489,50.23
K16490,108.57
K16491,1854.13
K16492,230.5
K16493,1132.67
K16494,1120.2
K16495,1195.5
K16496,1159.43
K16497,1218.53
K16498,746.93
K16499,1007.6
K16500,734.13
K16501,700.27
K16502,752.63
K16503,547.23
K16504,389.63
K16505,302.57
K16506,1912.03
K16507,1840.77
K16509,88.7
K16510,1338.37
K16511,69.17
K16512,1276.93
K16513,95
K16514,431.3
K16515,166.93
K16516,317.9
K16517,848.3
K16518,228.6
K16519,633.93
K16520,658.57
K16521,757.77
K16522,191.33
K16523,1039.93
K16524,141.5
K16525,515.3
K16526,466.8
K16527,1849.6
K16528,362.67
K16529,1303.33
K16530,61.87
K16531,199.53
K16532,382.77
K16533,332.43
K16534,295.63
K16535,101.93
K16536,945.1
K16537,295.17
K16538,109.27
K16539,157.4
K16540,128.17
K16541,162.43
K16542,1238.97
K16543,126.8
K16544,141.8
K16545,457.9
K16546,108.73
K16547,152.57
K16548,228.3
K16549,856.5
K16550,1121.37
K16551,1570.4
K16552,398.53
K16553,812.7
K16554,458.2
K16555,294.53
K16556,262.77
K16557,260.6
K16558,187.47
K16559,302.97
K16560,153.37
K16561,279.43
K16562,246.7
K16563,296.97
K16564,320.97
K16565,44
K16566,215.1
K16567,118.67
K16568,157.43
K16569,390.57
K16570,422.57
K16571,294.8
K16572,352
K16573,204.97
K16574,43.6
K16575,629.13
K16576,236.33
K16578,625.23
K16579,684.2
K16580,59.23
K16581,104.43
K16582,663.37
K16583,639.83
K16584,64.27
K16585,76.47
K16586,120.27
K16587,75.5
K16588,103.2
K16589,95.67
K16590,75.37
K16591,124.3
K16593,501.33
K16594,287.53
K16595,170.03
K16596,157.8
K16597,148.07
K16598,134.7
K16599,512.6
K16600,431.73
K16601,535.77
K16602,511.93
K16603,511.2
K16604,413.43
K16605,118.43
K16606,271.67
K16607,99.5
K16608,328.93
K16609,220.07
K16610,264.87
K16611,997.87
K16612,1043.77
K16613,279
K16614,237.17
K16615,326.03
K16616,298.27
K16617,276.57
K16618,784.23
K16619,389.2
K16620,674.67
K16621,649.53
K16622,563.6
K16623,2107.57
K16624,360.9
K16625,236.9
K16626,1151.37
K16627,222.03
K16628,724.97
K16629,718.1
K16630,578.73
K16631,153.2
K16632,238.17
K16633,131.37
K16634,567.77
K16635,959.7
K16636,746.07
K16637,395.37
K16638,704.97
K16639,205.43
K16640,127.37
K16641,228.8
K16642,200.03
K16643,524.7
K16644,483.67
K16645,41
K16646,539.5
K16647,165.1
K16648,165.27
K16649,166.77
K16650,180.2
K16651,189.13
K16652,199.17
K16653,257.13
K16654,152.57
K16655,194.9
K16656,431.53
K16657,460.07
K16658,417.73
K16659,591.47
K16660,579.37
K16661,560.43
K16662,2296.57
K16663,183.33
K16664,54.2
K16665,227.67
K16666,315.73
K16667,1527.8
K16668,98.5
K16669,1389.93
K16670,859.17
K16671,686.23
K16672,640.2
K16673,218.73
K16674,190.2
K16675,612.3
K16676,527.43
K16677,590.97
K16678,140.83
K16679,119.03
