Protein	Contig	Genome	Function	KEGG_hmm_id	FOAM_hmm_id	Pfam_hmm_id	dbCAN_hmm_id	METABOLIC_hmm_id	CAMPER_hmm_id	PHROG_hmm_id	KEGG_score	FOAM_score	Pfam_score	dbCAN_score	METABOLIC_score	CAMPER_score	PHROG_score	KEGG_coverage	FOAM_coverage	Pfam_coverage	dbCAN_coverage	METABOLIC_coverage	CAMPER_coverage	PHROG_coverage	KEGG_V-score	Pfam_V-score	PHROG_V-score	Viral_Flanking_Genes_Left_Dist	Viral_Flanking_Genes_Right_Dist	MGE_Flanking_Genes_Left_Dist	MGE_Flanking_Genes_Right_Dist	step5_in_merged_region	nonviral_region_pos	Viral_Origin_Confidence	KEGG_Description	FOAM_Description	Pfam_Description	dbCAN_Description	METABOLIC_Description	CAMPER_Description	PHROG_Description	top_hit_hmm_id	top_hit_description	top_hit_db	protein_in_nonviral_region
vRhyme_unbinned_45__MGr3G3H3I_000000148917_4	vRhyme_unbinned_45__MGr3G3H3I_000000148917	vRhyme_unbinned_45__MGr3G3H3I_000000148917	Transcriptional regulatory protein, C terminal			PF00486.35							35.611717							0.6753246753246753						10.0		1569.0	NaN	NaN	2151.0	true		low			Transcriptional regulatory protein, C terminal					PF00486	Transcriptional regulatory protein, C terminal	Pfam	false
vRhyme_unbinned_45__MGr3G3H3I_000000148917_5	vRhyme_unbinned_45__MGr3G3H3I_000000148917	vRhyme_unbinned_45__MGr3G3H3I_000000148917																										459.0	NaN	NaN	792.0	true		low											false
vRhyme_unbinned_45__MGr3G3H3I_000000148917_6	vRhyme_unbinned_45__MGr3G3H3I_000000148917	vRhyme_unbinned_45__MGr3G3H3I_000000148917																										561.0	NaN	NaN	NaN	true		low											false
vRhyme_unbinned_45__MGr3G3H3I_000000148917_7	vRhyme_unbinned_45__MGr3G3H3I_000000148917	vRhyme_unbinned_45__MGr3G3H3I_000000148917	K15383; MtN3 and saliva related transmembrane protein	K15383		PF04193.20					48.547577		40.289597					0.5268817204301075		0.9180327868852459					4.67	3.6		1506.0	NaN	1734.0	NaN	true		low	K15383; MtN3 and saliva related transmembrane protein		PQ loop repeat					K15383	K15383; MtN3 and saliva related transmembrane protein	KEGG	false
vRhyme_unbinned_45__MGr3G3H3I_000000148917_8	vRhyme_unbinned_45__MGr3G3H3I_000000148917	vRhyme_unbinned_45__MGr3G3H3I_000000148917																										1875.0	NaN	2694.0	NaN	true		low											false
vRhyme_unbinned_45__MGr3G3H3I_000000148917_9	vRhyme_unbinned_45__MGr3G3H3I_000000148917	vRhyme_unbinned_45__MGr3G3H3I_000000148917																										2196.0	NaN	4053.0	NaN	true		low											false
vRhyme_unbinned_45__MGr3G3H3I_000000148917_10	vRhyme_unbinned_45__MGr3G3H3I_000000148917	vRhyme_unbinned_45__MGr3G3H3I_000000148917																										3099.0	NaN	4593.0	NaN	true		low											false
vRhyme_unbinned_45__MGr3G3H3I_000000148917_11	vRhyme_unbinned_45__MGr3G3H3I_000000148917	vRhyme_unbinned_45__MGr3G3H3I_000000148917	hipB; HTH-type transcriptional regulator / antitoxin HipB	K15773	HMMsoil52190	PF01381.29				phrog_38027	40.504253	49.389488	36.034458				30.332197	0.3020833333333333	0.8909090909090909	0.8909090909090909				0.5174825174825175	10.0	10.0	0.4	3618.0	NaN	4992.0	NaN	true		low	hipB; HTH-type transcriptional regulator / antitoxin HipB	aroK, aroL; shikimate kinase [EC:2.7.1.71]	Helix-turn-helix				transcriptional repressor	HMMsoil52190	aroK, aroL; shikimate kinase [EC:2.7.1.71]	FOAM	false
vRhyme_unbinned_45__MGr3G3H3I_000000148917_12	vRhyme_unbinned_45__MGr3G3H3I_000000148917	vRhyme_unbinned_45__MGr3G3H3I_000000148917																										264.0	NaN	5490.0	NaN	false		low											true
vRhyme_unbinned_46__MGr3G3H3I_000000153998_1	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998																										NaN	5178.0	NaN	5847.0	false		high											true
vRhyme_unbinned_46__MGr3G3H3I_000000153998_2	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998																										NaN	4983.0	NaN	5562.0	false		high											true
vRhyme_unbinned_46__MGr3G3H3I_000000153998_3	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998																										NaN	4056.0	NaN	4734.0	false		high											true
vRhyme_unbinned_46__MGr3G3H3I_000000153998_4	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998																										NaN	3657.0	NaN	4494.0	false		high											true
vRhyme_unbinned_46__MGr3G3H3I_000000153998_5	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998								phrog_6359							251.035645							0.9358974358974359				NaN	2682.0	NaN	3942.0	false		high							""	phrog_6359	""	PHROG	true
vRhyme_unbinned_46__MGr3G3H3I_000000153998_6	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998																										NaN	1740.0	NaN	3633.0	false		high											true
vRhyme_unbinned_46__MGr3G3H3I_000000153998_7	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998								phrog_6560							86.798538							0.7152777777777778				NaN	1527.0	NaN	3372.0	false		high							""	phrog_6560	""	PHROG	true
vRhyme_unbinned_46__MGr3G3H3I_000000153998_8	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998																										NaN	1194.0	NaN	2928.0	false		high											true
vRhyme_unbinned_46__MGr3G3H3I_000000153998_9	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998								phrog_6356							117.467003							0.9310344827586207				NaN	1035.0	NaN	2727.0	false		high							""	phrog_6356	""	PHROG	true
vRhyme_unbinned_46__MGr3G3H3I_000000153998_10	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998								phrog_6737							66.639137							0.8957055214723927				NaN	561.0	NaN	2469.0	false		high							""	phrog_6737	""	PHROG	true
vRhyme_unbinned_46__MGr3G3H3I_000000153998_11	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998	endonuclease VII			PF01844.30				phrog_1035			32.01825				82.204002			0.9361702127659575				0.5830258302583026		10.0	10.0	NaN	5643.0	NaN	2187.0	true		high			HNH endonuclease				endonuclease VII	phrog_1035	endonuclease VII	PHROG	false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_12	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998								phrog_6671							433.26474							0.9970845481049563				798.0	4845.0	NaN	1863.0	true		high							""	phrog_6671	""	PHROG	false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_13	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998								phrog_6268							192.854111							0.995260663507109				1821.0	3822.0	NaN	918.0	true		high							""	phrog_6268	""	PHROG	false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_14	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998								phrog_6216							392.089569							0.8055045871559633				2904.0	2739.0	NaN	408.0	true		high							""	phrog_6216	""	PHROG	false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_15	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998																										4599.0	1044.0	NaN	NaN	true		high											false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_16	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998	parB, spo0J; ParB family transcriptional regulator, chromosome partitioning protein	K03497						phrog_620	36.541573						163.126755	0.33714285714285713						0.6359447004608295				4950.0	693.0	1284.0	NaN	true		high	parB, spo0J; ParB family transcriptional regulator, chromosome partitioning protein						ParB-like partition protein	phrog_620	ParB-like partition protein	PHROG	false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_17	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	K03574	HMMsoil21710	PF00293.35				phrog_1198	66.247757	53.12347	58.754211				59.268723	0.39147286821705424	0.8181818181818182	0.835820895522388				0.4901185770750988	10.0	10.0	10.0	5643.0	2583.0	1926.0	NaN	true		high	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	NUDIX domain				MutT/NUDIX hydrolase	K03574	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	KEGG	false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_18	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998	head protein							phrog_15127							144.787506							0.44019933554817275				846.0	1737.0	3048.0	NaN	true		high							head protein	phrog_15127	head protein	PHROG	false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_19	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998																										2478.0	105.0	3804.0	NaN	true		high											false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_20	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998	portal protein			PF06381.17				phrog_146			47.372974				155.69429			0.8679775280898876				0.7052810902896082		10.0	10.0	2583.0	2451.0	3978.0	NaN	true		high			Phage portal protein				portal protein	phrog_146	portal protein	PHROG	false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_21	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998								phrog_15526							48.969563							0.6547619047619048				1569.0	882.0	NaN	228.0	true		high							""	phrog_15526	""	PHROG	false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_22	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998																										2172.0	279.0	NaN	639.0	true		high											false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_23	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998																										2277.0	174.0	639.0	1830.0	true		high											false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_24	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998	terminase large subunit			PF03237.22				phrog_38			52.601425				311.364014			0.8325581395348837				0.5776315789473684		10.0	10.0	2451.0	NaN	555.0	1275.0	true		high			Terminase large subunit, T4likevirus-type, N-terminal				terminase large subunit	phrog_38	terminase large subunit	PHROG	false
vRhyme_unbinned_46__MGr3G3H3I_000000153998_25	vRhyme_unbinned_46__MGr3G3H3I_000000153998	vRhyme_unbinned_46__MGr3G3H3I_000000153998	terminase small subunit							phrog_309							84.401115							0.4231974921630094				1566.0	NaN	732.0	1098.0	false		high							terminase small subunit	phrog_309	terminase small subunit	PHROG	true
vRhyme_unbinned_47__MGr3G3H3I_000000154348_1	vRhyme_unbinned_47__MGr3G3H3I_000000154348	vRhyme_unbinned_47__MGr3G3H3I_000000154348	major head protein							phrog_1005							230.073425							0.8571428571428571				NaN	1749.0	NaN	NaN	false		high							major head protein	phrog_1005	major head protein	PHROG	true
vRhyme_unbinned_47__MGr3G3H3I_000000154348_2	vRhyme_unbinned_47__MGr3G3H3I_000000154348	vRhyme_unbinned_47__MGr3G3H3I_000000154348	head scaffolding protein							phrog_673							46.01442							0.38461538461538464				NaN	879.0	NaN	NaN	false		high							head scaffolding protein	phrog_673	head scaffolding protein	PHROG	true
vRhyme_unbinned_47__MGr3G3H3I_000000154348_3	vRhyme_unbinned_47__MGr3G3H3I_000000154348	vRhyme_unbinned_47__MGr3G3H3I_000000154348																										NaN	399.0	NaN	NaN	false		high											true
vRhyme_unbinned_47__MGr3G3H3I_000000154348_4	vRhyme_unbinned_47__MGr3G3H3I_000000154348	vRhyme_unbinned_47__MGr3G3H3I_000000154348	head maturation protease			PF10123.15				phrog_328			75.963432				88.688721			0.6930091185410334				0.8082595870206489		10.0	10.0	NaN	3894.0	NaN	NaN	true		high			Mu-like prophage I protein				head maturation protease	phrog_328	head maturation protease	PHROG	false
vRhyme_unbinned_47__MGr3G3H3I_000000154348_5	vRhyme_unbinned_47__MGr3G3H3I_000000154348	vRhyme_unbinned_47__MGr3G3H3I_000000154348	Podophage GP4 fiber-tail adaptor protein gp77		HMMsoil102569	PF23148.2						15.844851	35.360458						0.5842696629213483	0.9880952380952381								1722.0	2172.0	NaN	NaN	true		high		lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	Podophage GP4 fiber-tail adaptor protein gp77					PF23148	Podophage GP4 fiber-tail adaptor protein gp77	Pfam	false
vRhyme_unbinned_47__MGr3G3H3I_000000154348_6	vRhyme_unbinned_47__MGr3G3H3I_000000154348	vRhyme_unbinned_47__MGr3G3H3I_000000154348																										2022.0	1872.0	NaN	NaN	true		high											false
vRhyme_unbinned_47__MGr3G3H3I_000000154348_7	vRhyme_unbinned_47__MGr3G3H3I_000000154348	vRhyme_unbinned_47__MGr3G3H3I_000000154348	HNH endonuclease			PF01844.30				phrog_7370			50.410538				40.972416			0.9574468085106383				0.48695652173913045		10.0	7.51	3894.0	2013.0	NaN	768.0	true		high			HNH endonuclease				HNH endonuclease	PF01844	HNH endonuclease	Pfam	false
vRhyme_unbinned_47__MGr3G3H3I_000000154348_8	vRhyme_unbinned_47__MGr3G3H3I_000000154348	vRhyme_unbinned_47__MGr3G3H3I_000000154348																										741.0	1272.0	NaN	NaN	true		high											false
vRhyme_unbinned_47__MGr3G3H3I_000000154348_9	vRhyme_unbinned_47__MGr3G3H3I_000000154348	vRhyme_unbinned_47__MGr3G3H3I_000000154348																										1482.0	531.0	1188.0	NaN	true		high											false
vRhyme_unbinned_47__MGr3G3H3I_000000154348_10	vRhyme_unbinned_47__MGr3G3H3I_000000154348	vRhyme_unbinned_47__MGr3G3H3I_000000154348	Portal protein of Mu bacteriophage			PF06074.19							131.473984							0.9107142857142857						10.0		2013.0	1680.0	4263.0	NaN	true		high			Portal protein of Mu bacteriophage					PF06074	Portal protein of Mu bacteriophage	Pfam	false
vRhyme_unbinned_47__MGr3G3H3I_000000154348_11	vRhyme_unbinned_47__MGr3G3H3I_000000154348	vRhyme_unbinned_47__MGr3G3H3I_000000154348	terminase large subunit			PF17289.9				phrog_5713			30.788265				68.711647			0.6387096774193548				0.7062937062937062		10.0	10.0	1680.0	NaN	7842.0	NaN	true		high			Terminase RNaseH-like domain				terminase large subunit	phrog_5713	terminase large subunit	PHROG	false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_1	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912	deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]	K01619	HMMsoil133058						114.072044	103.652306						0.4078549848942598	0.5727272727272728									NaN	492.0	2346.0	NaN	false		high	deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]	deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]						K01619	deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]	KEGG	true
vRhyme_unbinned_48__MGr3G3H3I_000000154912_2	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912	E2.1.1.113; site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]	K00590		PF01555.25				phrog_67	262.552521		144.850342				173.468887	0.501984126984127		0.995475113122172				0.30686406460296095	10.0	10.0	10.0	NaN	1314.0	2589.0	NaN	true		high	E2.1.1.113; site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]		DNA methylase				DNA methyltransferase	K00590	E2.1.1.113; site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]	KEGG	false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_3	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										846.0	468.0	2814.0	NaN	true		high											false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_4	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912	RNA ligase			PF09414.16				phrog_968			75.940842				131.01944			0.9766081871345029				0.9623115577889447		10.0	10.0	1314.0	3156.0	3006.0	NaN	true		high			RNA ligase				RNA ligase	phrog_968	RNA ligase	PHROG	false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_5	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										1113.0	2043.0	3534.0	NaN	true		high											false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_6	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										2073.0	1083.0	NaN	1233.0	true		high											false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_7	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										2301.0	855.0	NaN	567.0	true		high											false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_8	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912	AAA domain			PF13521.13				phrog_2107			53.123844				50.688797			0.9878048780487805				0.835820895522388		10.0	5.23	3156.0	2178.0	NaN	NaN	true		high			AAA domain				thymidylate kinase	PF13521	AAA domain	Pfam	false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_9	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										840.0	1338.0	2391.0	NaN	true		high											false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_10	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										1575.0	603.0	3138.0	NaN	true		high											false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_11	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										1935.0	243.0	3390.0	NaN	true		high											false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_12	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912	lig; DNA ligase [EC:6.5.1.1]	K26441		PF14743.13				phrog_114	192.137787		40.301369				104.429527	0.6494845360824743		0.9393939393939394				0.4037854889589905	10.0	10.0	10.0	2178.0	1305.0	3846.0	NaN	true		high	lig; DNA ligase [EC:6.5.1.1]		DNA ligase OB-like domain				ATP-dependent DNA ligase	K26441	lig; DNA ligase [EC:6.5.1.1]	KEGG	false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_13	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										1137.0	168.0	4491.0	NaN	true		high											false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_14	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912	5'-3' deoxyribonucleotidase			PF06941.18				phrog_2643			34.410233				55.522362			0.8833333333333333				0.8736263736263736		10.0	10.0	1305.0	NaN	4992.0	NaN	true		high			5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)				5'-3' deoxyribonucleotidase	phrog_2643	5'-3' deoxyribonucleotidase	PHROG	false
vRhyme_unbinned_48__MGr3G3H3I_000000154912_15	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										609.0	NaN	5694.0	NaN	false		high											true
vRhyme_unbinned_48__MGr3G3H3I_000000154912_16	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										1293.0	NaN	7635.0	NaN	false		high											true
vRhyme_unbinned_48__MGr3G3H3I_000000154912_17	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										1779.0	NaN	8502.0	NaN	false		high											true
vRhyme_unbinned_48__MGr3G3H3I_000000154912_18	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										2202.0	NaN	9141.0	NaN	false		high											true
vRhyme_unbinned_48__MGr3G3H3I_000000154912_19	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										2499.0	NaN	9906.0	NaN	false		high											true
vRhyme_unbinned_48__MGr3G3H3I_000000154912_20	vRhyme_unbinned_48__MGr3G3H3I_000000154912	vRhyme_unbinned_48__MGr3G3H3I_000000154912																										2742.0	NaN	NaN	NaN	false		high											true
vRhyme_unbinned_49__MGr3G3H3I_000000157758_1	vRhyme_unbinned_49__MGr3G3H3I_000000157758	vRhyme_unbinned_49__MGr3G3H3I_000000157758																										NaN	426.0	NaN	NaN	false		medium											true
vRhyme_unbinned_49__MGr3G3H3I_000000157758_2	vRhyme_unbinned_49__MGr3G3H3I_000000157758	vRhyme_unbinned_49__MGr3G3H3I_000000157758	FI; Bacteriophage tail sheath protein	K06907		PF17482.8				phrog_15814	308.7323		37.574169				147.649948	0.6585365853658537		0.9326923076923077				0.6111111111111112	10.0	10.0	4.03	NaN	2100.0	NaN	NaN	false		medium	FI; Bacteriophage tail sheath protein		Phage tail sheath C-terminal domain				""	K06907	FI; Bacteriophage tail sheath protein	KEGG	true
vRhyme_unbinned_49__MGr3G3H3I_000000157758_3	vRhyme_unbinned_49__MGr3G3H3I_000000157758	vRhyme_unbinned_49__MGr3G3H3I_000000157758	T4-like virus tail tube protein gp19			PF06841.19				phrog_4542			61.303223				40.200077			0.9925373134328358				0.5607476635514018		10.0	10.0	NaN	468.0	NaN	NaN	false		medium			T4-like virus tail tube protein gp19				tail tube protein	PF06841	T4-like virus tail tube protein gp19	Pfam	true
vRhyme_unbinned_49__MGr3G3H3I_000000157758_4	vRhyme_unbinned_49__MGr3G3H3I_000000157758	vRhyme_unbinned_49__MGr3G3H3I_000000157758	baseplate hub			PF12322.15				phrog_150			59.729427				64.949898			0.8812785388127854				0.7375886524822695		10.0	10.0	468.0	NaN	NaN	NaN	false		high			T4 bacteriophage base plate protein				baseplate hub	phrog_150	baseplate hub	PHROG	true
vRhyme_unbinned_49__MGr3G3H3I_000000157758_5	vRhyme_unbinned_49__MGr3G3H3I_000000157758	vRhyme_unbinned_49__MGr3G3H3I_000000157758																										777.0	NaN	NaN	NaN	false		high											true
