id,name,V-score,VL-score,db
PF00598.23,Influenza Matrix protein (M1),0.04,0.602059991,Pfam
PF16146.9,Domain of unknown function (DUF4854),0.04,0.602059991,Pfam
PF20460.2,Family of unknown function (DUF6713),0.04,0.602059991,Pfam
PF14356.10,Domain of unknown function (DUF4403),0.04,0.602059991,Pfam
PF10850.12,Protein of unknown function (DUF2653),0.04,0.602059991,Pfam
PF05588.15,Clostridium botulinum HA-17 domain,0.04,0.602059991,Pfam
PF21010.1,"Helicase associated domain (HA2), ratchet-like",0.04,0.602059991,Pfam
PF14524.10,Wzt C-terminal domain,0.04,0.602059991,Pfam
PF05331.15,Protein of unknown function (DUF742),0.04,0.602059991,Pfam
PF20696.1,3-octaprenyl-4-hydroxybenzoate carboxy-lyase C-terminal domain,0.04,0.602059991,Pfam
PF02132.19,"RecR, Cys4-zinc finger motif",0.04,0.602059991,Pfam
PF04362.18,Bacterial Fe(2+) trafficking,0.04,0.602059991,Pfam
PF12325.12,TATA element modulatory factor 1 TATA binding,0.04,0.602059991,Pfam
PF06280.16,Fn3-like domain,0.04,0.602059991,Pfam
PF11188.12,Protein of unknown function (DUF2975),0.04,0.602059991,Pfam
PF17137.8,Domain of unknown function (DUF5110),0.04,0.602059991,Pfam
PF06149.16,Protein of unknown function (DUF969),0.04,0.602059991,Pfam
PF19201.4,Family of unknown function (DUF5873),0.04,0.602059991,Pfam
PF16989.9,"Type VI secretion, EvfE, EvfF, ImpA, BimE, VC_A0119, VasJ",0.04,0.602059991,Pfam
PF18669.5,Trimeric autotransporter adhesin Trp ring domain,0.04,0.602059991,Pfam
PF05791.15,Bacillus haemolytic enterotoxin (HBL),0.04,0.602059991,Pfam
PF18927.4,"Glycosyl-4,4'-diaponeurosporenoate acyltransferase",0.04,0.602059991,Pfam
PF21325.1,"E3 ubiquitin-protein ligase SHPRH, first helical domain",0.04,0.602059991,Pfam
PF07383.16,Protein of unknown function (DUF1496),0.04,0.602059991,Pfam
PF07801.15,Protein of unknown function (DUF1647),0.04,0.602059991,Pfam
PF10840.12,Protein of unknown function (DUF2645),0.04,0.602059991,Pfam
PF04859.16,Plant protein of unknown function (DUF641),0.04,0.602059991,Pfam
PF01204.22,Trehalase,0.04,0.602059991,Pfam
PF02633.18,Creatinine amidohydrolase,0.04,0.602059991,Pfam
PF04945.17,YHS domain,0.04,0.602059991,Pfam
PF17203.8,Single cache domain 3,0.04,0.602059991,Pfam
PF03633.19,"Glycosyl hydrolase family 65, C-terminal domain",0.04,0.602059991,Pfam
PF02465.22,Flagellar hook-associated protein 2 N-terminus,0.04,0.602059991,Pfam
PF04695.17,Pex14 N-terminal domain,0.04,0.602059991,Pfam
PF04551.18,GcpE protein,0.04,0.602059991,Pfam
PF08338.15,Domain of unknown function (DUF1731),0.04,0.602059991,Pfam
PF04976.16,DMSO reductase anchor subunit (DmsC),0.04,0.602059991,Pfam
PF03746.20,LamB/YcsF family,0.04,0.602059991,Pfam
PF01602.24,Adaptin N terminal region,0.04,0.602059991,Pfam
PF05307.15,Bundlin,0.04,0.602059991,Pfam
PF17552.6,Family of unknown function (DUF5464),0.04,0.602059991,Pfam
PF20003.3,FtsH ternary system domain X5,0.04,0.602059991,Pfam
PF09904.13,Winged helix-turn helix,0.04,0.602059991,Pfam
PF09966.13,Uncharacterized protein conserved in bacteria (DUF2200),0.04,0.602059991,Pfam
PF10943.12,Protein of unknown function (DUF2632),0.04,0.602059991,Pfam
PF20549.2,Family of unknown function (DUF6763),0.04,0.602059991,Pfam
PF13305.10,"Tetracyclin repressor-like, C-terminal domain",0.04,0.602059991,Pfam
PF12418.12,Acyl-CoA dehydrogenase N terminal,0.04,0.602059991,Pfam
PF18648.5,Tse2 ADP-ribosyltransferase toxins,0.04,0.602059991,Pfam
PF06966.16,Protein of unknown function (DUF1295),0.04,0.602059991,Pfam
PF01225.29,"Mur ligase family, catalytic domain",0.04,0.602059991,Pfam
PF15597.10,Immunity protein 59,0.04,0.602059991,Pfam
PF02225.26,PA domain,0.04,0.602059991,Pfam
PF12535.12,Hydrolase of X-linked nucleoside diphosphate N terminal,0.04,0.602059991,Pfam
PF10617.13,Protein of unknown function (DUF2474),0.04,0.602059991,Pfam
PF13566.10,Domain of unknown function (DUF4130,0.04,0.602059991,Pfam
PF15652.10,HNH/Endo VII superfamily toxin with a SHH signature,0.04,0.602059991,Pfam
PF04572.16,"Alpha 1,4-glycosyltransferase conserved region",0.04,0.602059991,Pfam
PF12484.12,PPE-SVP subfamily C-terminal region,0.04,0.602059991,Pfam
PF11929.12,Domain of unknown function (DUF3447),0.04,0.602059991,Pfam
PF20318.2,Family of unknown function (DUF6613),0.04,0.602059991,Pfam
PF07215.15,Protein of unknown function (DUF1419),0.04,0.602059991,Pfam
PF15570.10,Immunity protein 43,0.04,0.602059991,Pfam
PF18417.5,L-lysine epsilon oxidase C-terminal domain,0.04,0.602059991,Pfam
PF00510.22,Cytochrome c oxidase subunit III,0.04,0.602059991,Pfam
PF12570.12,Protein of unknown function (DUF3750),0.04,0.602059991,Pfam
PF13995.10,YebF-like protein,0.04,0.602059991,Pfam
PF06839.16,GRF zinc finger,0.04,0.602059991,Pfam
PF06500.15,Esterase FrsA-like,0.04,0.602059991,Pfam
PF14607.10,N-terminus of Esterase_SGNH_hydro-type,0.04,0.602059991,Pfam
PF18312.5,Copper resistance protein ScsC N-terminal domain,0.04,0.602059991,Pfam
PF16361.9,N-terminal of Subtilase family,0.04,0.602059991,Pfam
PF04445.17,Putative SAM-dependent methyltransferase,0.04,0.602059991,Pfam
PF05195.20,"Aminopeptidase P, N-terminal domain",0.04,0.602059991,Pfam
PF20178.2,Family of unknown function (DUF6543),0.04,0.602059991,Pfam
PF12638.11,Staygreen protein,0.04,0.602059991,Pfam
PF03476.20,MOSC N-terminal beta barrel domain,0.04,0.602059991,Pfam
PF02613.19,Nitrate reductase delta subunit,0.04,0.602059991,Pfam
PF02020.22,eIF4-gamma/eIF5/eIF2-epsilon,0.04,0.602059991,Pfam
PF14899.10,Domain of unknown function (DUF4492),0.04,0.602059991,Pfam
PF06037.15,Bacterial protein of unknown function (DUF922),0.04,0.602059991,Pfam
PF04119.16,Heat shock protein 9/12,0.04,0.602059991,Pfam
PF12330.12,Haspin like kinase domain,0.04,0.602059991,Pfam
PF11080.12,Endoribonuclease GhoS,0.04,0.602059991,Pfam
PF14560.10,Ubiquitin-like domain,0.04,0.602059991,Pfam
PF06267.16,Family of unknown function (DUF1028),0.04,0.602059991,Pfam
PF00613.24,"Phosphoinositide 3-kinase family, accessory domain (PIK domain)",0.04,0.602059991,Pfam
PF07716.19,Basic region leucine zipper,0.04,0.602059991,Pfam
PF14347.10,Domain of unknown function (DUF4399),0.04,0.602059991,Pfam
PF16571.9,FBP C-terminal treble-clef zinc-finger,0.04,0.602059991,Pfam
PF19691.3,Family of unknown function (DUF6192),0.04,0.602059991,Pfam
PF02829.18,3H domain,0.04,0.602059991,Pfam
PF07720.16,Tetratricopeptide repeat,0.04,0.602059991,Pfam
PF21684.1,"Secreted effector protein PipB2, N-terminal domain",0.04,0.602059991,Pfam
PF06552.16,Plant specific mitochondrial import receptor subunit TOM20,0.04,0.602059991,Pfam
PF04634.16,Immunity protein YezG-like,0.04,0.602059991,Pfam
PF06470.17,SMC proteins Flexible Hinge Domain,0.04,0.602059991,Pfam
PF02634.19,FdhD/NarQ family,0.04,0.602059991,Pfam
PF16794.9,Fibronectin-III type domain,0.04,0.602059991,Pfam
PF16266.9,Domain of unknown function (DUF4919),0.04,0.602059991,Pfam
PF01946.21,Thi4 family,0.04,0.602059991,Pfam
PF01977.20,3-octaprenyl-4-hydroxybenzoate carboxy-lyase Rift-related domain,0.04,0.602059991,Pfam
PF19605.3,Family of unknown function (DUF6110),0.04,0.602059991,Pfam
PF11694.12,Protein of unknown function (DUF3290),0.04,0.602059991,Pfam
PF09686.14,Plasmid protein of unknown function (Plasmid_RAQPRD),0.04,0.602059991,Pfam
PF21401.1,Cas3 inhibitor AcrF3,0.04,0.602059991,Pfam
PF17383.6,Uncharacterized KorC regulated protein A,0.04,0.602059991,Pfam
PF18732.5,"HEPN like, Abia C-terminal domain",0.04,0.602059991,Pfam
PF02113.19,D-Ala-D-Ala carboxypeptidase 3 (S13) family,0.04,0.602059991,Pfam
PF07967.17,C3HC zinc finger-like,0.04,0.602059991,Pfam
PF15567.10,Immunity protein 35,0.04,0.602059991,Pfam
PF14341.10,PilX N-terminal,0.04,0.602059991,Pfam
PF04655.18,Aminoglycoside/hydroxyurea antibiotic resistance kinase,0.04,0.602059991,Pfam
PF14704.10,Dermatopontin,0.04,0.602059991,Pfam
PF19993.3,Double-GTPase 2,0.04,0.602059991,Pfam
PF21750.1,Probable sensor domain DACNH,0.04,0.602059991,Pfam
PF01456.21,Mucin-like glycoprotein,0.04,0.602059991,Pfam
PF13684.10,"Fatty acid kinase subunit A-like, C-terminal",0.04,0.602059991,Pfam
PF02542.20,YgbB family,0.04,0.602059991,Pfam
PF19867.3,Family of unknown function (DUF6340),0.04,0.602059991,Pfam
PF17990.5,L-Lysine epsilon oxidase N-terminal,0.04,0.602059991,Pfam
PF08446.15,PAS fold,0.04,0.602059991,Pfam
PF07559.18,Flagellar basal body protein FlaE,0.04,0.602059991,Pfam
PF13883.10,Pyridoxamine 5'-phosphate oxidase,0.04,0.602059991,Pfam
PF00936.23,BMC domain,0.04,0.602059991,Pfam
PF00686.23,Starch binding domain,0.04,0.602059991,Pfam
PF09676.14,Type IV conjugative transfer system lipoprotein (TraV),0.04,0.602059991,Pfam
PF00460.24,Flagella basal body rod protein,0.04,0.602059991,Pfam
PF16371.9,N terminal of Calcineurin-like phosphoesterase,0.04,0.602059991,Pfam
PF14358.10,Domain of unknown function (DUF4405),0.04,0.602059991,Pfam
PF21537.1,DUF1980 C-terminal domain,0.04,0.602059991,Pfam
PF21009.1,"Suprabasin, GxHH repeat",0.04,0.602059991,Pfam
PF16826.9,Domain of unknown function (DUF5076),0.04,0.602059991,Pfam
PF12101.12,Protein of unknown function (DUF3577),0.04,0.602059991,Pfam
PF16411.9,Outer membrane protein SusF_SusE,0.04,0.602059991,Pfam
PF14756.10,Peptidase_C33-associated domain,0.04,0.602059991,Pfam
PF17415.6,NigD-like C-terminal beta sandwich domain,0.04,0.602059991,Pfam
PF03594.17,Benzoate membrane transport protein,0.04,0.602059991,Pfam
PF10838.12,Protein of unknown function (DUF2677),0.04,0.602059991,Pfam
PF15592.10,Immunity protein 41,0.04,0.602059991,Pfam
PF13924.10,Lipocalin-like domain,0.04,0.602059991,Pfam
PF10081.13,Alpha/beta-hydrolase family,0.04,0.602059991,Pfam
PF18947.4,HAMP domain,0.04,0.602059991,Pfam
PF14005.10,YpjP-like protein,0.04,0.602059991,Pfam
PF06155.16,"Gamma-butyrobetaine hydroxylase-like, N-terminal",0.04,0.602059991,Pfam
PF12986.11,Domain of unknown function (DUF3870),0.04,0.602059991,Pfam
PF01875.21,Memo-like protein,0.04,0.602059991,Pfam
PF03405.18,Fatty acid desaturase,0.04,0.602059991,Pfam
PF18842.5,Large polyvalent protein associated domain 26,0.04,0.602059991,Pfam
PF14828.10,Amnionless,0.04,0.602059991,Pfam
PF11990.12,Protein of unknown function (DUF3487),0.04,0.602059991,Pfam
PF02748.19,"Aspartate carbamoyltransferase regulatory chain, metal binding domain",0.04,0.602059991,Pfam
PF02436.22,Conserved carboxylase domain,0.04,0.602059991,Pfam
PF08289.15,Influenza Matrix protein (M1) C-terminal domain,0.04,0.602059991,Pfam
PF14582.10,"Metallophosphoesterase, calcineurin superfamily",0.04,0.602059991,Pfam
PF04309.16,Glycerol-3-phosphate responsive antiterminator,0.04,0.602059991,Pfam
PF19305.3,MmgE/PrpD C-terminal domain,0.04,0.602059991,Pfam
PF09430.14,"ER membrane protein complex subunit 7, beta-sandwich domain",0.04,0.602059991,Pfam
PF09937.13,Uncharacterized protein conserved in bacteria (DUF2169),0.04,0.602059991,Pfam
PF11832.12,Protein of unknown function (DUF3352),0.04,0.602059991,Pfam
PF19200.4,"6-phospho-N-acetylmuramidase, N-terminal",0.03,0.477121255,Pfam
PF01920.24,Prefoldin subunit,0.03,0.477121255,Pfam
PF06262.15,Zincin-like metallopeptidase,0.03,0.477121255,Pfam
PF09660.14,Protein of unknown function (DUF2397),0.03,0.477121255,Pfam
PF04457.16,MJ1316 RNA cyclic group end recognition domain,0.03,0.477121255,Pfam
PF10781.13,Dextransucrase DSRB,0.03,0.477121255,Pfam
PF07180.15,CaiF/GrlA transcriptional regulator,0.03,0.477121255,Pfam
PF01951.20,Archease protein family (MTH1598/TM1083),0.03,0.477121255,Pfam
PF06711.15,Protein of unknown function (DUF1198),0.03,0.477121255,Pfam
PF14736.10,Protein N-terminal asparagine amidohydrolase,0.03,0.477121255,Pfam
PF17651.5,RACo middle region,0.03,0.477121255,Pfam
PF17848.5,Acetyl-CoA carboxylase zinc finger domain,0.03,0.477121255,Pfam
PF03707.20,Bacterial signalling protein N terminal repeat,0.03,0.477121255,Pfam
PF00539.22,Transactivating regulatory protein (Tat),0.03,0.477121255,Pfam
PF13767.10,Domain of unknown function (DUF4168),0.03,0.477121255,Pfam
PF01457.20,Leishmanolysin,0.03,0.477121255,Pfam
PF19838.3,LptD protein,0.03,0.477121255,Pfam
PF14685.10,Tricorn protease PDZ domain,0.03,0.477121255,Pfam
PF11030.12,Nucleocapsid protein N,0.03,0.477121255,Pfam
PF05049.17,Interferon-inducible GTPase (IIGP),0.03,0.477121255,Pfam
PF12654.11,Domain of unknown function (DUF3786),0.03,0.477121255,Pfam
PF04910.18,Transcriptional repressor TCF25,0.03,0.477121255,Pfam
PF06279.15,Protein of unknown function (DUF1033),0.03,0.477121255,Pfam
PF10061.13,Uncharacterized conserved protein (DUF2299),0.03,0.477121255,Pfam
PF09365.14,Conserved hypothetical protein (DUF2461),0.03,0.477121255,Pfam
PF06166.16,Protein of unknown function (DUF979),0.03,0.477121255,Pfam
PF07759.16,Protein of unknown function (DUF1615),0.03,0.477121255,Pfam
PF15976.9,CS1-pili formation C-terminal,0.03,0.477121255,Pfam
PF20779.1,"MACPF protein, D2 domain",0.03,0.477121255,Pfam
PF04303.17,PrpF protein,0.03,0.477121255,Pfam
PF21713.1,"Cyclic GMP-AMP synthase, C-terminal domain",0.03,0.477121255,Pfam
PF09900.13,Predicted membrane protein (DUF2127),0.03,0.477121255,Pfam
PF06170.16,Protein of unknown function (DUF983),0.03,0.477121255,Pfam
PF12527.12,Protein of unknown function (DUF3727),0.03,0.477121255,Pfam
PF05420.15,Cellulose synthase operon protein C C-terminus (BCSC_C),0.03,0.477121255,Pfam
PF03022.20,Major royal jelly protein,0.03,0.477121255,Pfam
PF06008.18,Laminin Domain I,0.03,0.477121255,Pfam
PF01890.20,Cobalamin synthesis G C-terminus,0.03,0.477121255,Pfam
PF11102.12,"Group 4 capsule polysaccharide lipoprotein gfcB, YjbF",0.03,0.477121255,Pfam
PF04958.16,Arginine N-succinyltransferase beta subunit,0.03,0.477121255,Pfam
PF20456.2,Family of unknown function (DUF6709),0.03,0.477121255,Pfam
PF03646.19,FlaG protein,0.03,0.477121255,Pfam
PF12164.12,Stage V sporulation protein AA,0.03,0.477121255,Pfam
PF17643.5,TssR protein N-terminal barrel domain,0.03,0.477121255,Pfam
PF03814.19,Potassium-transporting ATPase A subunit,0.03,0.477121255,Pfam
PF03283.17,Pectinacetylesterase,0.03,0.477121255,Pfam
PF19904.3,Domain of unknown function (DUF6377),0.03,0.477121255,Pfam
PF21752.1,Probable sensor domain DACNG,0.03,0.477121255,Pfam
PF06962.16,Putative rRNA methylase,0.03,0.477121255,Pfam
PF14394.10,Domain of unknown function (DUF4423),0.03,0.477121255,Pfam
PF13675.10,Type IV pili methyl-accepting chemotaxis transducer N-term,0.03,0.477121255,Pfam
PF01084.24,Ribosomal protein S18,0.03,0.477121255,Pfam
PF12675.11,Protein of unknown function (DUF3795),0.03,0.477121255,Pfam
PF01283.23,Ribosomal protein S26e,0.03,0.477121255,Pfam
PF21263.1,"Acyl-CoA dehydrogenase, C-terminal domain",0.03,0.477121255,Pfam
PF00252.22,Ribosomal protein L16p/L10e,0.03,0.477121255,Pfam
PF17517.6,IgGFc binding protein,0.03,0.477121255,Pfam
PF17827.5,PrmC N-terminal domain,0.03,0.477121255,Pfam
PF02900.22,Catalytic LigB subunit of aromatic ring-opening dioxygenase,0.03,0.477121255,Pfam
PF07242.15,Protein of unknown function (DUF1430),0.03,0.477121255,Pfam
PF11987.12,Translation-initiation factor 2,0.03,0.477121255,Pfam
PF10281.13,Putative nuclear envelope organisation protein,0.03,0.477121255,Pfam
PF05749.15,Rubella membrane glycoprotein E2,0.03,0.477121255,Pfam
PF13037.10,Domain of unknown function (DUF3898),0.03,0.477121255,Pfam
PF11480.12,Colicin-E5 Imm protein,0.03,0.477121255,Pfam
PF17940.5,"Tetracyclin repressor-like, C-terminal domain",0.03,0.477121255,Pfam
PF09921.13,Uncharacterized protein conserved in archaea (DUF2153),0.03,0.477121255,Pfam
PF00008.31,EGF-like domain,0.03,0.477121255,Pfam
PF08029.15,"HisG, C-terminal domain",0.03,0.477121255,Pfam
PF06698.15,Protein of unknown function (DUF1192),0.03,0.477121255,Pfam
PF14435.10,SUKH-4 immunity protein,0.03,0.477121255,Pfam
PF03211.17,Pectate lyase,0.03,0.477121255,Pfam
PF05191.18,"Adenylate kinase, active site lid",0.03,0.477121255,Pfam
PF12267.12,Protein of unknown function (DUF3614),0.03,0.477121255,Pfam
PF17180.8,Zinc-binding domain,0.03,0.477121255,Pfam
PF04472.16,Cell division protein SepF,0.03,0.477121255,Pfam
PF02667.18,Short chain fatty acid transporter,0.03,0.477121255,Pfam
PF14521.10,Lysine-specific metallo-endopeptidase,0.03,0.477121255,Pfam
PF08002.15,Protein of unknown function (DUF1697),0.03,0.477121255,Pfam
PF14720.10,NiFe/NiFeSe hydrogenase small subunit C-terminal,0.03,0.477121255,Pfam
PF00468.21,Ribosomal protein L34,0.03,0.477121255,Pfam
PF19677.3,Family of unknown function (DUF6179),0.03,0.477121255,Pfam
PF12915.11,Protein of unknown function (DUF3833),0.03,0.477121255,Pfam
PF18931.4,Domain of unknown function (DUF5680),0.03,0.477121255,Pfam
PF13977.10,"BetI-type transcriptional repressor, C-terminal",0.03,0.477121255,Pfam
PF01523.20,PmbA/TldA metallopeptidase domain 1,0.03,0.477121255,Pfam
PF01667.21,Ribosomal protein S27,0.03,0.477121255,Pfam
PF14751.10,Domain of unknown function (DUF4474),0.03,0.477121255,Pfam
PF21473.1,"Single-stranded DNA binding protein Ssb-like, OB fold",0.03,0.477121255,Pfam
PF12946.11,MSP1 EGF domain 1,0.03,0.477121255,Pfam
PF01948.22,"Aspartate carbamoyltransferase regulatory chain, allosteric domain",0.03,0.477121255,Pfam
PF05509.15,TraY domain,0.03,0.477121255,Pfam
PF06002.16,"Alpha-2,3-sialyltransferase (CST-I)",0.03,0.477121255,Pfam
PF09544.14,Protein of unknown function (DUF2381),0.03,0.477121255,Pfam
PF09969.13,Uncharacterized conserved protein (DUF2203),0.03,0.477121255,Pfam
PF21111.1,CDI toxin restriction endonuclease-like domain,0.03,0.477121255,Pfam
PF06314.15,Acetoacetate decarboxylase (ADC),0.03,0.477121255,Pfam
PF15538.10,Bacterial toxin 46,0.03,0.477121255,Pfam
PF02983.18,Alpha-lytic protease prodomain,0.03,0.477121255,Pfam
PF17312.6,Bacteriocin helveticin-J,0.03,0.477121255,Pfam
PF15569.10,Immunity protein 40,0.03,0.477121255,Pfam
PF03259.21,Roadblock/LC7 domain,0.03,0.477121255,Pfam
PF21150.1,"Ribosomal RNA small subunit methyltransferase F, pre-PUA domain",0.03,0.477121255,Pfam
PF03739.18,Lipopolysaccharide export system permease LptF/LptG,0.03,0.477121255,Pfam
PF14425.10,Immunity protein Imm3,0.03,0.477121255,Pfam
PF14031.10,Putative serine dehydratase domain,0.03,0.477121255,Pfam
PF07743.17,HSCB C-terminal oligomerisation domain,0.03,0.477121255,Pfam
PF13288.10,DXP reductoisomerase C-terminal domain,0.03,0.477121255,Pfam
PF02002.21,TFIIE alpha subunit,0.03,0.477121255,Pfam
PF05544.15,Proline racemase,0.03,0.477121255,Pfam
PF15655.10,NTF2 fold immunity protein,0.03,0.477121255,Pfam
PF12819.11,Malectin-like domain,0.03,0.477121255,Pfam
PF08973.14,Domain of unknown function (DUF1893),0.03,0.477121255,Pfam
PF04263.20,"Thiamin pyrophosphokinase, catalytic domain",0.03,0.477121255,Pfam
PF19485.3,Family of unknown function (DUF6021),0.03,0.477121255,Pfam
PF09249.15,"tRNA nucleotidyltransferase, second domain",0.03,0.477121255,Pfam
PF14261.10,Domain of unknown function (DUF4351),0.03,0.477121255,Pfam
PF19848.3,Family of unknown function (DUF6323),0.03,0.477121255,Pfam
PF16313.9,Met-zincin,0.03,0.477121255,Pfam
PF08417.16,Pheophorbide a oxygenase,0.03,0.477121255,Pfam
PF00002.28,7 transmembrane receptor (Secretin family),0.03,0.477121255,Pfam
PF06942.16,GlpM protein,0.03,0.477121255,Pfam
PF00427.25,Phycobilisome Linker polypeptide,0.03,0.477121255,Pfam
PF12487.12,Protein of unknown function (DUF3703),0.03,0.477121255,Pfam
PF21644.1,Histone H3 binding protein ORF158L-like,0.03,0.477121255,Pfam
PF03630.18,Fumble,0.03,0.477121255,Pfam
PF07417.16,Sigma factor-binding transcriptional regulator Crl,0.03,0.477121255,Pfam
PF17679.5,gp37/Dip protein,0.03,0.477121255,Pfam
PF20658.1,"Malate synthase G, alpha-beta insertion domain",0.03,0.477121255,Pfam
PF20514.2,ROXA-like winged helix,0.03,0.477121255,Pfam
PF07167.17,Poly-beta-hydroxybutyrate polymerase (PhaC) N-terminus,0.03,0.477121255,Pfam
PF16715.9,Cyclodipeptide synthase,0.03,0.477121255,Pfam
PF06304.15,Protein of unknown function (DUF1048),0.03,0.477121255,Pfam
PF00688.22,TGF-beta propeptide,0.03,0.477121255,Pfam
PF20190.2,Family of unknown function (DUF6553),0.03,0.477121255,Pfam
PF09815.13,XK-related protein,0.03,0.477121255,Pfam
PF17937.5,"Tetracyclin repressor-like, C-terminal domain",0.03,0.477121255,Pfam
PF16588.9,C2H2 zinc-finger,0.03,0.477121255,Pfam
PF05023.18,Phytochelatin synthase,0.03,0.477121255,Pfam
PF19307.3,Type 2A encapsulin shell protein SrpI-like,0.03,0.477121255,Pfam
PF05304.16,Protein of unknown function (DUF728),0.03,0.477121255,Pfam
PF10460.13,Peptidase M30,0.03,0.477121255,Pfam
