id	V-score	VL-score	db	name
HMMsoil44719			FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
HMMsoil44720			FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]; ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
HMMsoil44787			FOAM	resE; two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]
HMMsoil44789			FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
HMMsoil44801			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
HMMsoil44804			FOAM	dcuS; two-component system, CitB family, sensor histidine kinase DcuS [EC:2.7.13.3]; citS; two-component system, CitB family, sensor histidine kinase CitS [EC:2.7.13.3]; K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]
HMMsoil44809			FOAM	hk1; two-component system, glycerol uptake and utilization sensor kinase [EC:2.7.13.3]
HMMsoil4482			FOAM	tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]
HMMsoil44835			FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil44836			FOAM	desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]
HMMsoil44839			FOAM	divJ; two-component system, cell cycle sensor histidine kinase DivJ [EC:2.7.13.3]
HMMsoil4484			FOAM	creC; two-component system, OmpR family, sensor histidine kinase CreC [EC:2.7.13.3]
HMMsoil44844			FOAM	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]
HMMsoil44847			FOAM	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]
HMMsoil44858			FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil44890			FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil44898			FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]
HMMsoil44900			FOAM	saeS; two-component system, OmpR family, sensor histidine kinase SaeS [EC:2.7.13.3]
HMMsoil44901			FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil44903			FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil44912			FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]
HMMsoil44918			FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]
HMMsoil44921			FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil44928			FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil44940			FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil44946			FOAM	ycbA, glnK; two-component system, sensor histidine kinase YcbA [EC:2.7.13.3]
HMMsoil45005			FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]; ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
HMMsoil45032			FOAM	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]; qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil45077			FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]
HMMsoil45084			FOAM	K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]
HMMsoil45085			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]
HMMsoil45086			FOAM	K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]
HMMsoil45103			FOAM	torS; two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]
HMMsoil45104			FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil45106			FOAM	desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]
HMMsoil45108			FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]; glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]
HMMsoil45112			FOAM	basS; two-component system, OmpR family, sensor histidine kinase BasS [EC:2.7.13.3]; qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil45124			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]; degS; two-component system, NarL family, sensor histidine kinase DegS [EC:2.7.13.3]
HMMsoil45130			FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil45135			FOAM	tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]
HMMsoil4514			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
HMMsoil45142			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
HMMsoil45168			FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
HMMsoil4517			FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]
HMMsoil45173			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil45176			FOAM	SLN1; osomolarity two-component system, sensor histidine kinase SLN1 [EC:2.7.13.3]
HMMsoil45179			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil45191			FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
HMMsoil45206			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
HMMsoil45210			FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]
HMMsoil4530			FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]
HMMsoil45325			FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil45326			FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
HMMsoil45330			FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil45331			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil45332			FOAM	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]
HMMsoil45339			FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]
HMMsoil4534			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil45353			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]
HMMsoil45355			FOAM	dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]; pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]
HMMsoil45356			FOAM	dcuS; two-component system, CitB family, sensor histidine kinase DcuS [EC:2.7.13.3]; citS; two-component system, CitB family, sensor histidine kinase CitS [EC:2.7.13.3]; K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]
HMMsoil4536			FOAM	Response to osmotic stress
HMMsoil45364			FOAM	kinB; two-component system, sporulation sensor kinase B [EC:2.7.13.3]
HMMsoil45366			FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
HMMsoil45371			FOAM	zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH [EC:2.7.13.3]
HMMsoil45387			FOAM	K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]
HMMsoil45401			FOAM	luxQ; two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3] [EC:3.1.3.-]
HMMsoil45407			FOAM	ndh; NADH:ubiquinone reductase (H+-translocating) [EC:7.1.1.2]; Response to osmotic stress
HMMsoil45408			FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]
HMMsoil45414			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil4542			FOAM	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
HMMsoil45451			FOAM	K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]
HMMsoil45455			FOAM	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]
HMMsoil45460			FOAM	dctS; two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]; K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]
HMMsoil45475			FOAM	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]; K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]
HMMsoil45481			FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]
HMMsoil4555			FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
HMMsoil45589			FOAM	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]
HMMsoil45590			FOAM	desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]
HMMsoil45593			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
HMMsoil45595			FOAM	nblS; two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]
HMMsoil45598			FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]; pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]
HMMsoil45601			FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil45602			FOAM	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]
HMMsoil45603			FOAM	zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH [EC:2.7.13.3]; flrB, fleS, flaL; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]
HMMsoil45614			FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
HMMsoil45625			FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
HMMsoil45634			FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil45647			FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]; mprB; two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]; phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
HMMsoil4565			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
HMMsoil45668			FOAM	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
HMMsoil45680			FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]
HMMsoil45681			FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]
HMMsoil4569			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
HMMsoil45704			FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]
HMMsoil45711			FOAM	liaS; two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]
HMMsoil45712			FOAM	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]
HMMsoil45727			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil45728			FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]
HMMsoil45734			FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
HMMsoil45741			FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil45749			FOAM	dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]
HMMsoil45768			FOAM	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil45778			FOAM	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
HMMsoil45779			FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]; glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]; K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil45786			FOAM	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
HMMsoil45806			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
HMMsoil45829			FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
HMMsoil45879			FOAM	rstB; two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]; dctS; two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil45881			FOAM	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]
HMMsoil45891			FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
HMMsoil45894			FOAM	dctS; two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]
HMMsoil45899			FOAM	narJ, narW; nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW
HMMsoil45910			FOAM	saeS; two-component system, OmpR family, sensor histidine kinase SaeS [EC:2.7.13.3]
HMMsoil45917			FOAM	degS; two-component system, NarL family, sensor histidine kinase DegS [EC:2.7.13.3]
HMMsoil45925			FOAM	K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]
HMMsoil45931			FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil45965			FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil45967			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]
HMMsoil45987			FOAM	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
HMMsoil45990			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil45995			FOAM	dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]
HMMsoil46006			FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]
HMMsoil46016			FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]
HMMsoil46036			FOAM	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
HMMsoil46053			FOAM	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
HMMsoil46144			FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil46152			FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil46189			FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil46196			FOAM	trcS; two-component system, OmpR family, sensor histidine kinase TrcS [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil46199			FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]
HMMsoil46202			FOAM	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
HMMsoil46204			FOAM	comP; two-component system, NarL family, sensor histidine kinase ComP [EC:2.7.13.3]
HMMsoil46211			FOAM	trcS; two-component system, OmpR family, sensor histidine kinase TrcS [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil46233			FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil46251			FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil46255			FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
HMMsoil46258			FOAM	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
HMMsoil46263			FOAM	dcuS; two-component system, CitB family, sensor histidine kinase DcuS [EC:2.7.13.3]; yufL, malK; two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]; dctS; two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]; K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]
HMMsoil46268			FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
HMMsoil46277			FOAM	rpfC; two-component system, sensor histidine kinase RpfC [EC:2.7.13.3]
HMMsoil46282			FOAM	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]; resE; two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
