Protein	Contig	Genome	Viral Probability (annotate)	Viral Confidence Level (annotate)	Viral Probability (de-novo)	Viral Confidence Level (de-novo)	Classification (annotate)	Function (annotate)	AVG-like Probability (de-novo)	AVG-like Confidence Level (de-novo)	Final AVG Probability (de-novo)	Final AVG Confidence Level (de-novo)
vRhyme_unbinned_13__MGr3G3H3I_000000037801_24	vRhyme_unbinned_13__MGr3G3H3I_000000037801	vRhyme_unbinned_13__MGr3G3H3I_000000037801	0.14717583	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_1	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	0.9533	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_2	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_3	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_4	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_5	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_6	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_7	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_8	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_9	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_10	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_11	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_12	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_13	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_14	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_15	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_16	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_17	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_18	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_19	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_20	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_14__MGr3G3H3I_000000040482_21	vRhyme_unbinned_14__MGr3G3H3I_000000040482	vRhyme_unbinned_14__MGr3G3H3I_000000040482	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_1	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.9747362	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_2	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.97043675	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_3	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.97043675	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_4	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.9714405	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_5	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.99101794	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_6	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.9900764	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_7	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.98923516	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_8	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.9870046	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_9	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.98612094	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_10	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.98484063	high	1.0	very high	unclassified	major head protein	0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_11	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.98585445	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_12	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.9854693	high	1.0	very high	unclassified	head maturation protease	0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_13	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.98752	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_15__MGr3G3H3I_000000045479_14	vRhyme_unbinned_15__MGr3G3H3I_000000045479	vRhyme_unbinned_15__MGr3G3H3I_000000045479	0.9881797	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_1	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.8723748	medium	0.0	low	regulatory	uvrY, gacA, varA; two-component system, NarL family, invasion response regulator UvrY	1.0	very high	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_2	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.8824652	medium	0.0486	low	unclassified		0.0	low	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_3	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.7672987	medium	0.0	low	unclassified	transposase	0.0	low	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_4	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.94464195	high	0.0	low	unclassified	AAA domain	0.0634	low	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_5	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.99044275	high	0.0994	medium	unclassified		0.0	low	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_6	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.9888877	high	0.0	low	unclassified	""	0.0	low	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_7	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.9963612	high	0.0	low	unclassified		0.0	low	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_8	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.98265123	high	0.0	low	regulatory	late transcriptional activator	0.1092	medium	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_9	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.996403	high	0.0775	medium	unclassified		0.3017	medium	0.0234	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_10	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.9987597	high	0.0	low	unclassified	tail length tape measure protein	0.1144	medium	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_11	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.99847406	high	0.0497	low	unclassified	head maturation protease	0.0	low	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_12	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.98296005	high	0.0	low	unclassified		0.0	low	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_13	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.96713525	high	0.0962	medium	unclassified		0.0	low	0.0	low
vRhyme_unbinned_16__MGr3G3H3I_000000046301_14	vRhyme_unbinned_16__MGr3G3H3I_000000046301	vRhyme_unbinned_16__MGr3G3H3I_000000046301	0.99524754	high	0.0573	medium	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_1	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_2	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_3	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_4	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_5	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_6	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_7	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_8	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_9	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_10	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_11	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_12	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_13	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_14	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_15	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_17__MGr3G3H3I_000000049710_16	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	0.68307817	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_1	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.8470524	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_2	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.76290923	medium	1.0	very high	unclassified	meT1; MMP 1-O-methyltransferase [EC:2.1.1.365]	0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_3	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.7957924	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_4	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.6847552	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_5	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.80853945	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_6	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.8414109	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_7	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.87856746	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_8	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9051589	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_9	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9100622	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_10	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9100562	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_11	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9099433	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_12	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9215249	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_13	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9275159	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_14	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9305951	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_15	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9307024	high	0.9523	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_16	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9377867	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_17	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9440789	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_18	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.94367117	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_19	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9497419	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_18__MGr3G3H3I_000000052374_20	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	0.9497419	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_1	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.9589	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_2	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.878	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_3	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.9036	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_4	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.6549	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_5	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.8495	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_6	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.6949	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_7	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.5609	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_8	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.5504	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_9	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.9646	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_10	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.8131	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_11	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.85	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_12	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.4611	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_13	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.8058	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_14	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.9531	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_15	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.8398	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_16	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.9529	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_17	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.9476	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_18	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.9525	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_19	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.8655	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_20	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.9598	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_21	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.4719	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_22	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.8682	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_23	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.7962	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512_24	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	0.68307817	medium	0.9622	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_1__MGr3G3H3I_000000002691_1	vRhyme_unbinned_1__MGr3G3H3I_000000002691	vRhyme_unbinned_1__MGr3G3H3I_000000002691	0.49388185	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_1__MGr3G3H3I_000000002691_2	vRhyme_unbinned_1__MGr3G3H3I_000000002691	vRhyme_unbinned_1__MGr3G3H3I_000000002691	0.49388185	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_1__MGr3G3H3I_000000002691_3	vRhyme_unbinned_1__MGr3G3H3I_000000002691	vRhyme_unbinned_1__MGr3G3H3I_000000002691	0.49388185	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_1__MGr3G3H3I_000000002691_4	vRhyme_unbinned_1__MGr3G3H3I_000000002691	vRhyme_unbinned_1__MGr3G3H3I_000000002691	0.49388185	low	1.0	very high	unclassified	major head protein	0.0	low	0.0	low
